200,1,242,601153.1661800001,651525.617877,824
200,1,241,601153.1661800001,651525.617877,824
197,0,230,600660.717662,651332.288618,765
194,2,289,600384.426337,650135.919067,439
179,1,257,600242.4295020001,652408.177728,1058
177,1,230,600660.717662,651332.288618,765
171,1,284,601326.463487,650448.298249,529
171,1,283,601326.463487,650448.298249,529
140,1,253,600091.015093,649791.594036,328
137,0,297,600373.529431,653390.3148520001,1302
137,0,296,600373.529431,653390.3148520001,1302
131,2,234,601514.911596,650068.348954,423
130,0,257,600242.4295020001,652408.177728,1058
126,2,268,601159.1447470001,650051.779337,419
125,0,242,601153.1661800001,651525.617877,824
125,0,241,601153.1661800001,651525.617877,824
110,2,273,600195.7449899999,649919.004013,383
110,0,253,600091.015093,649791.594036,328
72,2,299,599903.437672,649510.837157,272
71,2,280,600255.040228,649027.91859,140
58,0,284,601326.463487,650448.298249,529
58,0,283,601326.463487,650448.298249,529
43,2,270,601457.3144350001,649817.438046,368
35,1,297,600373.529431,653390.3148520001,1302
35,1,296,600373.529431,653390.3148520001,1302
23,2,292,599952.166551,651893.7303020001,893
23,2,291,599952.166551,651893.7303020001,893
23,2,259,600078.941324,651854.245087,895
23,2,246,599987.8326760001,651933.067514,921
23,2,245,599987.8326760001,651933.067514,921
9,2,276,601026.924381,649883.108971,364
