213,2,253,599821.0459029999,650050.220257,406
207,2,270,600939.502686,648631.315721,39
201,2,268,600410.273702,650778.9884489999,601
199,0,284,600030.652318,651647.423264,840
199,0,283,600030.652318,651647.423264,840
194,2,289,600384.426337,650135.919067,439
180,0,257,600787.689685,651701.948873,848
148,2,230,600284.643085,653002.162496,1221
137,2,297,600361.36907,653379.6494359999,1302
137,2,296,600361.36907,653379.6494359999,1302
131,2,234,601514.911596,650068.348954,423
129,1,276,600533.257962,650393.9986810001,494
129,1,242,599963.6490689999,650991.2696850001,650
129,1,241,599963.6490689999,650991.2696850001,650
123,0,242,599963.6490689999,650991.2696850001,650
123,0,241,599963.6490689999,650991.2696850001,650
115,1,292,600815.0169060001,650686.528241,578
115,1,291,600815.0169060001,650686.528241,578
97,0,276,600533.257962,650393.9986810001,494
89,1,257,600787.689685,651701.948873,848
72,1,299,599957.709426,649220.8636729999,191
71,2,280,600255.040228,649027.91859,140
50,0,299,599957.709426,649220.8636729999,191
45,2,273,600098.6067199999,649132.313536,166
37,0,292,600815.0169060001,650686.528241,578
37,0,291,600815.0169060001,650686.528241,578
23,1,284,600030.652318,651647.423264,840
23,1,283,600030.652318,651647.423264,840
23,2,259,600078.941324,651854.245087,895
23,2,246,599987.8326760001,651933.067514,921
23,2,245,599987.8326760001,651933.067514,921
