201,2,268,600410.273702,650778.9884489999,601
200,2,292,600315.863493,651344.4794569999,762
200,2,291,600315.863493,651344.4794569999,762
194,2,289,600384.426337,650135.919067,439
187,0,270,600272.3340609999,650286.9238529999,464
179,2,242,600408.470275,652231.456416,1006
179,2,241,600408.470275,652231.456416,1006
148,2,230,600273.755739,652995.73707,1193
144,1,257,600146.523181,652559.518545,1084
137,2,297,600361.36907,653379.6494359999,1302
137,2,296,600361.36907,653379.6494359999,1302
131,2,234,601514.911596,650068.348954,423
110,2,273,600195.7449899999,649919.004013,383
110,2,253,600091.015093,649791.594036,328
105,1,284,600785.2230560001,651092.3587399999,686
105,1,283,600785.2230560001,651092.3587399999,686
92,0,284,600785.2230560001,651092.3587399999,686
92,0,283,600785.2230560001,651092.3587399999,686
80,1,270,600272.3340609999,650286.9238529999,464
72,2,299,599743.2561369999,649599.5473270001,270
71,2,280,600255.040228,649027.91859,140
54,0,257,600146.523181,652559.518545,1084
23,2,259,600078.941324,651854.245087,895
23,2,246,599987.8326760001,651933.067514,921
23,2,245,599987.8326760001,651933.067514,921
9,2,276,601026.924381,649883.108971,364
