212,2,273,599767.764248,650111.852675,432
194,2,289,600384.426337,650135.919067,439
190,0,242,600008.5867699999,650412.098893,516
190,0,241,600008.5867699999,650412.098893,516
188,1,253,600464.137508,649373.344469,223
176,0,257,600658.07369,652048.784732,954
170,0,284,601786.220382,650015.7441380001,426
170,0,283,601786.220382,650015.7441380001,426
161,0,292,600240.900504,651661.1900010001,842
161,0,291,600240.900504,651661.1900010001,842
161,0,268,600249.086878,651734.235542,869
159,0,297,600752.336562,653031.065819,1225
159,0,296,600752.336562,653031.065819,1225
159,2,230,601129.055069,653193.9500760001,1256
142,1,268,600249.086878,651734.235542,869
131,2,234,601514.911596,650068.348954,423
99,0,299,600200.989607,649159.34994,167
99,0,253,600464.137508,649373.344469,223
89,1,257,600658.07369,652048.784732,954
79,1,292,600240.900504,651661.1900010001,842
79,1,291,600240.900504,651661.1900010001,842
77,1,270,600843.2335229999,651348.733208,767
66,1,299,600200.989607,649159.34994,167
64,1,242,600008.5867699999,650412.098893,516
64,1,241,600008.5867699999,650412.098893,516
57,1,284,601786.220382,650015.7441380001,426
57,1,283,601786.220382,650015.7441380001,426
32,0,270,600843.2335229999,651348.733208,767
31,1,297,600752.336562,653031.065819,1225
31,1,296,600752.336562,653031.065819,1225
23,2,259,600078.941324,651854.245087,895
23,2,246,599987.8326760001,651933.067514,921
23,2,245,599987.8326760001,651933.067514,921
9,2,276,601026.924381,649883.108971,364
5,2,280,599771.940531,648894.482459,81
