213,2,253,599821.0459029999,650050.220257,406
207,0,270,600939.502686,648631.315721,39
201,2,268,600410.273702,650778.9884489999,601
194,2,289,600384.426337,650135.919067,439
148,2,230,600284.643085,653002.162496,1221
137,2,297,600361.36907,653379.6494359999,1302
137,2,296,600361.36907,653379.6494359999,1302
131,2,234,601514.911596,650068.348954,423
129,0,276,600645.3265770001,650255.798481,468
129,0,242,600690.866696,650267.436447,469
129,0,241,600690.866696,650267.436447,469
118,1,242,600690.866696,650267.436447,469
118,1,241,600690.866696,650267.436447,469
115,2,292,600630.247813,650701.4092100001,576
115,2,291,600630.247813,650701.4092100001,576
110,1,273,600098.6067199999,649132.313536,166
99,1,270,600939.502686,648631.315721,39
98,1,276,600645.3265770001,650255.798481,468
89,0,257,600817.69322,651882.719553,902
72,2,299,599892.7203609999,649359.973935,218
71,2,280,600255.040228,649027.91859,140
45,0,273,600098.6067199999,649132.313536,166
26,1,257,600817.69322,651882.719553,902
23,2,284,600063.0129869999,651855.490516,894
23,2,283,600063.0129869999,651855.490516,894
23,2,259,600078.941324,651854.245087,895
23,2,246,599987.8326760001,651933.067514,921
23,2,245,599987.8326760001,651933.067514,921
