212,1,273,600292.794358,650705.705462,600
194,2,289,600384.426337,650135.919067,439
190,2,242,600008.5867699999,650412.098893,516
190,2,241,600008.5867699999,650412.098893,516
176,2,257,600520.550439,652169.886369,980
175,0,268,601071.9875449999,651091.993044,688
170,1,284,601625.469723,650151.7530350001,451
170,1,283,601625.469723,650151.7530350001,451
161,2,292,600096.094826,651776.915437,868
161,2,291,600096.094826,651776.915437,868
161,1,268,601071.9875449999,651091.993044,688
159,1,297,600632.1856140001,653157.6937770001,1251
159,1,296,600632.1856140001,653157.6937770001,1251
159,2,230,601129.055069,653193.9500760001,1256
131,2,234,601514.911596,650068.348954,423
103,0,273,600292.794358,650705.705462,600
101,0,299,600098.666177,649273.8277060001,193
99,1,299,600098.666177,649273.8277060001,193
99,1,253,600334.801717,649508.319291,276
82,0,253,600334.801717,649508.319291,276
61,0,270,600657.792821,650385.5905350001,495
50,0,280,599966.130508,648880.134212,83
47,0,284,601625.469723,650151.7530350001,451
47,0,283,601625.469723,650151.7530350001,451
35,0,297,600632.1856140001,653157.6937770001,1251
35,0,296,600632.1856140001,653157.6937770001,1251
32,1,270,600657.792821,650385.5905350001,495
23,2,259,600078.941324,651854.245087,895
23,2,246,599987.8326760001,651933.067514,921
23,2,245,599987.8326760001,651933.067514,921
9,2,276,601026.924381,649883.108971,364
5,1,280,599966.130508,648880.134212,83
