202,2,270,599761.92782,649959.365071,378
194,2,289,600384.426337,650135.919067,439
157,1,284,601161.554204,651433.9119279999,797
157,1,283,601161.554204,651433.9119279999,797
131,2,234,601514.911596,650068.348954,423
126,1,257,600932.4705180001,650159.525584,444
125,0,284,601161.554204,651433.9119279999,797
125,0,283,601161.554204,651433.9119279999,797
118,0,273,601483.5602,649699.530283,315
103,2,253,600225.931191,650539.987491,545
97,2,276,600417.844322,650529.417888,547
95,2,268,601425.552067,651021.580236,692
93,1,242,600996.491407,650002.224659,418
93,1,241,600996.491407,650002.224659,418
69,2,292,601976.283776,650135.165896,454
69,2,291,601976.283776,650135.165896,454
65,1,299,601009.989958,649758.870545,337
65,2,280,601027.1240899999,649330.715251,229
65,1,273,601483.5602,649699.530283,315
64,0,299,601009.989958,649758.870545,337
24,2,230,600448.807269,652805.61038,1168
23,2,297,600030.651665,651928.3534,921
23,2,296,600030.651665,651928.3534,921
23,2,259,600078.941324,651854.245087,895
23,2,246,599987.8326760001,651933.067514,921
23,2,245,599987.8326760001,651933.067514,921
9,0,242,600996.491407,650002.224659,418
9,0,241,600996.491407,650002.224659,418
8,0,257,600932.4705180001,650159.525584,444
