t,AntennaId,EventCode,PhoneId,x,y,TileId
0,69,0,298,600950.053296,651766.379629,876
0,69,0,508,600765.328149,651711.381618,874
0,69,0,509,600765.328149,651711.381618,874
0,69,0,597,600787.721958,651770.683054,875
0,69,0,1261,600816.744933,651820.067664,902
1,69,0,1382,600954.458069,651826.627781,903
1,69,0,1381,600954.458069,651826.627781,903
1,69,1,1261,600542.677484,652110.238841,980
1,69,0,610,600904.569990,651872.535486,903
1,69,1,597,600154.635233,652511.319590,1084
1,69,0,567,600837.671380,651712.300017,875
1,69,0,520,600814.880932,651692.224656,848
1,69,0,519,600814.880932,651692.224656,848
1,69,1,509,600461.517155,651937.998773,925
1,69,1,508,600461.517155,651937.998773,925
1,69,1,298,600264.791430,652512.256474,1085
2,69,0,1607,600981.740625,651877.947826,904
2,69,0,1548,600852.982756,651825.484199,902
2,69,0,1532,600768.380778,651901.222848,901
2,69,1,1382,600190.693599,652538.404384,1085
2,69,1,1381,600190.693599,652538.404384,1085
2,69,2,610,600904.569990,651872.535486,903
2,69,1,567,600608.170770,651975.521407,927
2,69,2,520,600814.880932,651692.224656,848
2,69,2,519,600814.880932,651692.224656,848
3,69,2,1607,600981.740625,651877.947826,904
3,69,1,1548,600681.321445,650828.859682,631
3,69,0,1539,600654.923292,651945.949676,927
3,69,0,1538,600654.923292,651945.949676,927
3,69,1,1532,600483.487988,652216.127398,1007
3,69,0,1448,600830.326992,651701.327668,848
3,69,0,1180,600696.644197,651987.668882,928
3,69,0,747,600965.337930,651899.717400,903
3,69,0,746,600965.337930,651899.717400,903
3,69,0,644,600773.418447,651771.653485,874
3,69,1,610,600578.832967,650724.635998,603
3,69,2,520,600814.880932,651692.224656,848
3,69,2,519,600814.880932,651692.224656,848
4,69,1,1607,600164.677577,652554.339408,1084
4,69,1,1539,600345.717446,652214.525034,1005
4,69,1,1538,600345.717446,652214.525034,1005
4,69,1,1448,600776.118114,650784.672384,604
4,69,1,1180,600635.795426,651571.855380,819
4,69,0,1086,600889.728250,651948.918481,930
4,69,0,1085,600889.728250,651948.918481,930
4,69,0,948,600679.014193,651812.434127,901
4,69,1,747,601736.351232,651432.662968,803
4,69,1,746,601736.351232,651432.662968,803
4,69,1,644,600488.710328,652054.759534,953
4,69,0,577,600817.190760,651812.092054,902
4,69,0,576,600817.190760,651812.092054,902
4,69,0,522,600762.877457,651925.042294,928
4,69,2,520,600814.880932,651692.224656,848
4,69,2,519,600814.880932,651692.224656,848
5,69,0,1397,600845.664723,651947.388141,929
5,69,0,1396,600845.664723,651947.388141,929
5,69,0,1180,600936.273371,651865.651986,903
5,69,2,1086,600889.728250,651948.918481,930
5,69,2,1085,600889.728250,651948.918481,930
5,69,1,948,600410.710875,652148.360995,979
5,69,1,577,600484.171122,650860.446887,629
5,69,1,576,600484.171122,650860.446887,629
5,69,1,522,600456.107141,651141.066327,709
5,69,2,520,600814.880932,651692.224656,848
5,69,2,519,600814.880932,651692.224656,848
5,69,0,387,600831.594777,651687.802175,848
5,69,0,384,600804.726922,651762.286255,875
6,69,2,1397,600845.664723,651947.388141,929
6,69,2,1396,600845.664723,651947.388141,929
6,69,0,1264,600713.308363,651886.801608,901
6,69,1,1180,600929.931113,651445.457725,795
6,69,1,1086,601697.270901,651198.733619,722
6,69,1,1085,601697.270901,651198.733619,722
6,69,0,1074,600695.359721,651806.562676,901
6,69,0,1073,600695.359721,651806.562676,901
6,69,0,978,600904.581780,651789.810055,876
6,69,0,977,600904.581780,651789.810055,876
6,69,0,582,600937.418714,651732.725000,876
6,69,2,520,600814.880932,651692.224656,848
6,69,2,519,600814.880932,651692.224656,848
6,69,0,509,600822.111829,651723.313282,875
6,69,0,508,600822.111829,651723.313282,875
6,69,1,387,601168.026404,651851.345036,905
6,69,2,384,600804.726922,651762.286255,875
7,69,1,1397,600206.741165,652904.286719,1193
7,69,1,1396,600206.741165,652904.286719,1193
