t,AntennaId,EventCode,PhoneId,x,y,TileId
0,21,0,574,600058.293734,648642.990474,30
1,21,2,574,600058.293734,648642.990474,30
2,21,0,1291,600325.850602,648701.241501,33
2,21,0,874,600206.264836,648611.363795,32
2,21,2,574,600058.293734,648642.990474,30
3,21,2,1291,600325.850602,648701.241501,33
3,21,2,874,600206.264836,648611.363795,32
3,21,2,574,600058.293734,648642.990474,30
4,21,1,1291,599756.182212,649430.405245,243
4,21,1,874,599949.980720,648910.484204,110
4,21,2,574,600058.293734,648642.990474,30
5,21,2,574,600058.293734,648642.990474,30
6,21,2,574,600058.293734,648642.990474,30
7,21,0,1284,600335.603637,648693.623179,33
7,21,2,574,600058.293734,648642.990474,30
8,21,2,1284,600335.603637,648693.623179,33
8,21,2,574,600058.293734,648642.990474,30
9,21,1,1284,600041.022909,649018.985476,138
9,21,2,574,600058.293734,648642.990474,30
10,21,1,574,600881.272088,649129.327260,174
15,21,0,396,600341.956632,648650.167763,33
16,21,2,396,600341.956632,648650.167763,33
17,21,0,752,600214.320725,648673.927655,32
17,21,1,396,600016.604180,648919.260637,111
18,21,2,752,600214.320725,648673.927655,32
19,21,2,752,600214.320725,648673.927655,32
19,21,0,396,600334.916877,648641.876031,33
20,21,2,752,600214.320725,648673.927655,32
20,21,1,396,600752.939136,648701.227386,37
21,21,2,752,600214.320725,648673.927655,32
21,21,0,371,600350.822247,648617.124910,33
21,21,0,370,600350.822247,648617.124910,33
22,21,0,1253,600338.378995,648662.089594,33
22,21,2,752,600214.320725,648673.927655,32
22,21,2,371,600350.822247,648617.124910,33
22,21,2,370,600350.822247,648617.124910,33
23,21,2,1253,600338.378995,648662.089594,33
23,21,2,752,600214.320725,648673.927655,32
23,21,0,460,600366.650745,648580.541570,6
23,21,1,371,600086.269111,648856.356432,85
23,21,1,370,600086.269111,648856.356432,85
24,21,2,1253,600338.378995,648662.089594,33
24,21,2,752,600214.320725,648673.927655,32
24,21,2,460,600366.650745,648580.541570,6
25,21,2,1253,600338.378995,648662.089594,33
25,21,1,752,601150.478220,649374.982809,230
25,21,1,460,599802.356651,649229.930357,190
26,21,2,1253,600338.378995,648662.089594,33
27,21,2,1253,600338.378995,648662.089594,33
27,21,0,867,600202.686014,648569.631194,5
27,21,0,866,600202.686014,648569.631194,5
28,21,2,1253,600338.378995,648662.089594,33
28,21,2,867,600202.686014,648569.631194,5
28,21,2,866,600202.686014,648569.631194,5
28,21,0,606,600267.552439,648685.778730,32
29,21,2,1253,600338.378995,648662.089594,33
29,21,2,867,600202.686014,648569.631194,5
29,21,2,866,600202.686014,648569.631194,5
29,21,2,606,600267.552439,648685.778730,32
30,21,2,1253,600338.378995,648662.089594,33
30,21,2,867,600202.686014,648569.631194,5
30,21,2,866,600202.686014,648569.631194,5
30,21,0,761,599992.208996,648615.079557,30
30,21,1,606,599989.349051,648987.857924,111
31,21,2,1253,600338.378995,648662.089594,33
31,21,2,867,600202.686014,648569.631194,5
31,21,2,866,600202.686014,648569.631194,5
31,21,2,761,599992.208996,648615.079557,30
32,21,2,1253,600338.378995,648662.089594,33
32,21,2,867,600202.686014,648569.631194,5
32,21,2,866,600202.686014,648569.631194,5
32,21,1,761,599689.172917,648895.846979,81
33,21,2,1253,600338.378995,648662.089594,33
33,21,2,867,600202.686014,648569.631194,5
33,21,2,866,600202.686014,648569.631194,5
33,21,0,693,600220.742159,648614.698139,32
34,21,2,1253,600338.378995,648662.089594,33
34,21,0,1045,600208.526891,648678.245557,32
34,21,2,867,600202.686014,648569.631194,5
34,21,2,866,600202.686014,648569.631194,5
34,21,2,693,600220.742159,648614.698139,32
35,21,2,1253,600338.378995,648662.089594,33
35,21,2,1045,600208.526891,648678.245557,32
35,21,2,867,600202.686014,648569.631194,5
35,21,2,866,600202.686014,648569.631194,5
35,21,1,693,599913.229268,648887.332553,83
36,21,2,1253,600338.378995,648662.089594,33
36,21,2,1045,600208.526891,648678.245557,32
36,21,2,867,600202.686014,648569.631194,5
36,21,2,866,600202.686014,648569.631194,5
37,21,2,1253,600338.378995,648662.089594,33
37,21,0,1194,600298.846644,648622.225369,33
37,21,0,1193,600298.846644,648622.225369,33
37,21,2,1045,600208.526891,648678.245557,32
37,21,2,867,600202.686014,648569.631194,5
37,21,2,866,600202.686014,648569.631194,5
37,21,0,353,600016.048880,648624.262874,30
37,21,0,352,600016.048880,648624.262874,30
38,21,2,1253,600338.378995,648662.089594,33
38,21,1,1194,600209.498631,649049.235198,140
38,21,1,1193,600209.498631,649049.235198,140
38,21,2,1045,600208.526891,648678.245557,32
38,21,2,867,600202.686014,648569.631194,5
38,21,2,866,600202.686014,648569.631194,5
38,21,0,693,600367.664843,648610.245356,33
38,21,2,353,600016.048880,648624.262874,30
38,21,2,352,600016.048880,648624.262874,30
39,21,2,1253,600338.378995,648662.089594,33
39,21,2,1045,600208.526891,648678.245557,32
39,21,2,867,600202.686014,648569.631194,5
39,21,2,866,600202.686014,648569.631194,5
39,21,2,693,600367.664843,648610.245356,33
39,21,2,353,600016.048880,648624.262874,30
39,21,2,352,600016.048880,648624.262874,30
40,21,2,1253,600338.378995,648662.089594,33
40,21,2,1045,600208.526891,648678.245557,32
40,21,2,867,600202.686014,648569.631194,5
40,21,2,866,600202.686014,648569.631194,5
40,21,1,693,600120.998900,648938.954367,112
40,21,0,594,600006.743895,648639.661078,30
40,21,1,353,601058.027524,648711.441169,67
40,21,1,352,601058.027524,648711.441169,67
41,21,0,1604,600335.417404,648556.189188,6
41,21,0,1603,600335.417404,648556.189188,6
41,21,2,1253,600338.378995,648662.089594,33
41,21,2,1045,600208.526891,648678.245557,32
41,21,2,867,600202.686014,648569.631194,5
41,21,2,866,600202.686014,648569.631194,5
41,21,2,594,600006.743895,648639.661078,30
42,21,1,1604,600420.234722,649509.018830,277
