t,AntennaId,EventCode,PhoneId,x,y,TileId
0,153,0,810,600507.203314,649325.845536,224
1,153,0,1045,600638.004941,649381.744899,225
1,153,0,968,600578.629265,649326.977417,225
1,153,0,967,600578.629265,649326.977417,225
1,153,2,810,600507.203314,649325.845536,224
2,153,1,1045,600400.532010,649604.147334,304
2,153,1,968,600032.273076,649886.139205,354
2,153,1,967,600032.273076,649886.139205,354
2,153,2,810,600507.203314,649325.845536,224
3,153,0,1296,600727.777688,649324.594380,226
3,153,2,810,600507.203314,649325.845536,224
3,153,0,693,600611.599899,649321.317797,225
4,153,2,1296,600727.777688,649324.594380,226
4,153,2,810,600507.203314,649325.845536,224
4,153,1,693,600489.273453,648928.978732,116
5,153,1,1296,600019.012872,650131.719856,435
5,153,2,810,600507.203314,649325.845536,224
5,153,0,695,600492.037893,649209.165672,197
6,153,1,810,601485.977092,649073.423177,153
6,153,2,695,600492.037893,649209.165672,197
7,153,2,695,600492.037893,649209.165672,197
7,153,0,396,600560.993161,649386.934036,224
8,153,0,1339,600740.063509,649362.754784,226
8,153,0,1338,600740.063509,649362.754784,226
8,153,0,986,600612.701661,649272.992248,198
8,153,2,695,600492.037893,649209.165672,197
8,153,0,527,600528.346219,649278.343960,197
8,153,1,396,600403.182626,648995.320671,115
9,153,1,1339,601117.394564,649301.521615,203
9,153,1,1338,601117.394564,649301.521615,203
9,153,1,986,600493.580946,649666.641622,305
9,153,0,761,600602.408304,649215.018056,198
9,153,2,695,600492.037893,649209.165672,197
9,153,1,527,600792.455522,649548.127115,281
10,153,1,761,600784.062535,648843.988474,92
10,153,2,695,600492.037893,649209.165672,197
11,153,1,695,600600.449248,648865.645856,90
11,153,0,512,600535.124992,649397.513248,224
11,153,0,308,600469.270764,649120.613909,169
12,153,1,512,600864.316152,649267.171157,200
12,153,2,308,600469.270764,649120.613909,169
13,153,0,1028,600497.206557,649308.098266,224
13,153,2,308,600469.270764,649120.613909,169
14,153,0,1284,600601.390073,649225.874406,198
14,153,1,1028,600799.128481,650368.143231,497
14,153,2,308,600469.270764,649120.613909,169
15,153,1,1284,600452.246887,648813.085429,88
15,153,2,308,600469.270764,649120.613909,169
16,153,2,308,600469.270764,649120.613909,169
17,153,0,1086,600560.825547,649302.016408,224
17,153,0,1085,600560.825547,649302.016408,224
17,153,0,594,600504.287336,649190.137490,170
17,153,2,308,600469.270764,649120.613909,169
18,153,1,1086,601220.193374,650185.269786,447
18,153,1,1085,601220.193374,650185.269786,447
18,153,0,680,600609.819961,649396.357276,225
18,153,1,594,600277.784742,649431.970966,248
18,153,2,308,600469.270764,649120.613909,169
18,153,0,205,600463.307660,649205.088071,196
19,153,1,680,600896.238048,649032.286456,147
19,153,2,308,600469.270764,649120.613909,169
19,153,1,205,600193.226145,649397.224076,221
20,153,0,852,600734.830395,649338.206279,226
20,153,2,308,600469.270764,649120.613909,169
21,153,1,852,600488.147476,649643.091664,305
21,153,2,308,600469.270764,649120.613909,169
22,153,2,308,600469.270764,649120.613909,169
23,153,2,308,600469.270764,649120.613909,169
24,153,0,1246,600535.562836,649222.063958,197
24,153,0,761,600504.918002,649148.520148,170
24,153,2,308,600469.270764,649120.613909,169
25,153,1,1246,600257.198333,649499.893797,248
25,153,1,761,600186.323235,649411.500347,248
25,153,2,308,600469.270764,649120.613909,169
25,153,0,203,600463.208766,649113.123228,169
26,153,0,1041,600480.168123,649239.866593,197
26,153,0,495,600597.151989,649216.817463,198
26,153,2,308,600469.270764,649120.613909,169
26,153,2,203,600463.208766,649113.123228,169
27,153,1,1041,600793.057836,648970.678182,119
27,153,1,495,601005.038850,649161.187909,175
27,153,2,308,600469.270764,649120.613909,169
27,153,2,203,600463.208766,649113.123228,169
28,153,0,1092,600677.411996,649439.795345,252
28,153,0,1091,600677.411996,649439.795345,252
28,153,2,308,600469.270764,649120.613909,169
28,153,2,203,600463.208766,649113.123228,169
29,153,0,1246,600550.175598,649234.064194,197
29,153,1,1092,601495.193144,649619.064494,315
29,153,1,1091,601495.193144,649619.064494,315
29,153,2,308,600469.270764,649120.613909,169
29,153,2,203,600463.208766,649113.123228,169
30,153,1,1246,600943.447504,649230.400271,201
30,153,2,308,600469.270764,649120.613909,169
30,153,2,203,600463.208766,649113.123228,169
31,153,2,308,600469.270764,649120.613909,169
31,153,2,203,600463.208766,649113.123228,169
32,153,0,1357,600516.329568,649393.463206,224
32,153,2,308,600469.270764,649120.613909,169
32,153,2,203,600463.208766,649113.123228,169
33,153,1,1357,600244.935863,649709.394269,329
33,153,2,308,600469.270764,649120.613909,169
33,153,1,203,600793.210275,648970.724116,119
34,153,0,396,600552.678110,649273.316426,197
34,153,2,308,600469.270764,649120.613909,169
35,153,0,1568,600716.433912,649343.448749,226
35,153,1,396,600249.471302,649567.137500,275
35,153,2,308,600469.270764,649120.613909,169
36,153,1,1568,600472.504694,649689.395675,304
36,153,0,894,600627.046359,649421.538288,252
36,153,1,308,599751.957757,649869.962145,351
37,153,0,978,600632.439761,649261.393791,198
37,153,0,977,600632.439761,649261.393791,198
37,153,1,894,600655.703904,649053.869713,144
37,153,0,514,600749.000620,649312.460002,226
38,153,2,978,600632.439761,649261.393791,198
38,153,2,977,600632.439761,649261.393791,198
38,153,1,514,600410.842244,649607.211874,304
38,153,0,203,600582.830651,649380.748004,225
39,153,1,978,599822.514340,649942.414509,379
39,153,1,977,599822.514340,649942.414509,379
39,153,1,203,600344.715568,649649.968564,303
40,153,0,1222,600535.499237,649244.003969,197
40,153,0,882,600587.407327,649414.747416,252
40,153,0,881,600587.407327,649414.747416,252
