t,AntennaId,EventCode,PhoneId,x,y,TileId
0,131,0,703,601261.196088,651671.303833,852
1,131,2,703,601261.196088,651671.303833,852
2,131,2,703,601261.196088,651671.303833,852
3,131,0,926,601295.180250,651730.914093,880
3,131,0,925,601295.180250,651730.914093,880
3,131,2,703,601261.196088,651671.303833,852
4,131,2,926,601295.180250,651730.914093,880
4,131,2,925,601295.180250,651730.914093,880
4,131,2,703,601261.196088,651671.303833,852
5,131,1,926,600455.461026,652306.855075,1033
5,131,1,925,600455.461026,652306.855075,1033
5,131,2,703,601261.196088,651671.303833,852
5,131,0,610,601324.731557,651606.039089,853
6,131,0,1160,601289.480673,651730.737246,880
6,131,0,1159,601289.480673,651730.737246,880
6,131,2,703,601261.196088,651671.303833,852
6,131,1,610,601965.705234,650599.594561,562
7,131,1,1160,601447.683288,651322.740120,773
7,131,1,1159,601447.683288,651322.740120,773
7,131,2,703,601261.196088,651671.303833,852
8,131,0,1335,601261.556744,651757.472206,879
8,131,2,703,601261.196088,651671.303833,852
9,131,1,1335,601377.163840,651374.650874,772
9,131,2,703,601261.196088,651671.303833,852
10,131,2,703,601261.196088,651671.303833,852
11,131,2,703,601261.196088,651671.303833,852
12,131,2,703,601261.196088,651671.303833,852
12,131,0,340,601238.968526,651668.042130,852
13,131,2,703,601261.196088,651671.303833,852
13,131,2,340,601238.968526,651668.042130,852
14,131,2,703,601261.196088,651671.303833,852
14,131,1,340,600868.603539,651977.324804,929
15,131,0,1539,601271.799241,651558.423425,825
15,131,0,1538,601271.799241,651558.423425,825
15,131,2,703,601261.196088,651671.303833,852
16,131,2,1539,601271.799241,651558.423425,825
16,131,2,1538,601271.799241,651558.423425,825
16,131,0,862,601297.597195,651569.000278,826
16,131,2,703,601261.196088,651671.303833,852
17,131,2,1539,601271.799241,651558.423425,825
17,131,2,1538,601271.799241,651558.423425,825
17,131,0,1017,601279.439960,651668.366037,853
17,131,2,862,601297.597195,651569.000278,826
17,131,2,703,601261.196088,651671.303833,852
18,131,2,1539,601271.799241,651558.423425,825
18,131,2,1538,601271.799241,651558.423425,825
18,131,0,1488,601317.078098,651611.531928,853
18,131,0,1487,601317.078098,651611.531928,853
18,131,0,1318,601247.417983,651607.108831,852
18,131,0,1317,601247.417983,651607.108831,852
18,131,2,1017,601279.439960,651668.366037,853
18,131,1,862,600917.525215,651882.470114,903
18,131,2,703,601261.196088,651671.303833,852
18,131,0,676,601256.504532,651589.451500,825
19,131,2,1539,601271.799241,651558.423425,825
19,131,2,1538,601271.799241,651558.423425,825
19,131,1,1488,601679.765259,650510.790370,560
19,131,1,1487,601679.765259,650510.790370,560
19,131,1,1318,601385.004177,651189.574001,719
19,131,1,1317,601385.004177,651189.574001,719
19,131,1,1017,600985.159647,651951.066101,931
19,131,2,703,601261.196088,651671.303833,852
19,131,1,676,601041.198746,651878.119376,904
20,131,2,1539,601271.799241,651558.423425,825
20,131,2,1538,601271.799241,651558.423425,825
20,131,0,1240,601299.204455,651595.289838,826
20,131,0,1239,601299.204455,651595.289838,826
20,131,2,703,601261.196088,651671.303833,852
21,131,2,1539,601271.799241,651558.423425,825
21,131,2,1538,601271.799241,651558.423425,825
21,131,1,1240,601379.265861,651235.775812,746
21,131,1,1239,601379.265861,651235.775812,746
21,131,2,703,601261.196088,651671.303833,852
22,131,1,1539,601390.229353,651166.358013,719
22,131,1,1538,601390.229353,651166.358013,719
22,131,2,703,601261.196088,651671.303833,852
23,131,0,1168,601243.751188,651555.682189,825
23,131,2,703,601261.196088,651671.303833,852
24,131,2,1168,601243.751188,651555.682189,825
24,131,2,703,601261.196088,651671.303833,852
25,131,2,1168,601243.751188,651555.682189,825
25,131,0,887,601315.730417,651609.676491,853
25,131,2,703,601261.196088,651671.303833,852
26,131,2,1168,601243.751188,651555.682189,825
26,131,0,1074,601326.434386,651541.081236,826
26,131,0,1073,601326.434386,651541.081236,826
26,131,1,887,601232.798787,651985.055238,933
26,131,2,703,601261.196088,651671.303833,852
27,131,2,1168,601243.751188,651555.682189,825
27,131,1,1074,601681.366618,651405.464614,803
27,131,1,1073,601681.366618,651405.464614,803
27,131,2,703,601261.196088,651671.303833,852
28,131,0,1481,601267.631058,651622.385471,852
28,131,2,1168,601243.751188,651555.682189,825
28,131,2,703,601261.196088,651671.303833,852
29,131,1,1481,601628.551609,651491.591285,802
29,131,2,1168,601243.751188,651555.682189,825
29,131,2,703,601261.196088,651671.303833,852
30,131,2,1168,601243.751188,651555.682189,825
30,131,2,703,601261.196088,651671.303833,852
31,131,0,1570,601313.031382,651653.648614,853
31,131,2,1168,601243.751188,651555.682189,825
31,131,2,703,601261.196088,651671.303833,852
32,131,1,1570,601886.996944,650627.197893,589
32,131,2,1168,601243.751188,651555.682189,825
32,131,2,703,601261.196088,651671.303833,852
33,131,2,1168,601243.751188,651555.682189,825
33,131,2,703,601261.196088,651671.303833,852
34,131,2,1168,601243.751188,651555.682189,825
34,131,0,998,601232.817836,651608.155535,852
34,131,2,703,601261.196088,651671.303833,852
35,131,2,1168,601243.751188,651555.682189,825
35,131,1,998,601508.747873,651347.081795,774
35,131,2,703,601261.196088,651671.303833,852
36,131,2,1168,601243.751188,651555.682189,825
36,131,2,703,601261.196088,651671.303833,852
37,131,1,1168,600484.325111,652234.232433,1007
37,131,2,703,601261.196088,651671.303833,852
38,131,2,703,601261.196088,651671.303833,852
39,131,0,1168,601304.961697,651631.145379,853
39,131,2,703,601261.196088,651671.303833,852
40,131,1,1168,601656.353409,650675.278094,586
40,131,2,703,601261.196088,651671.303833,852
41,131,0,800,601304.422222,651649.591866,853
41,131,0,799,601304.422222,651649.591866,853
41,131,2,703,601261.196088,651671.303833,852
42,131,1,800,601249.359059,651244.775573,744
42,131,1,799,601249.359059,651244.775573,744
42,131,2,703,601261.196088,651671.303833,852
43,131,2,703,601261.196088,651671.303833,852
44,131,0,777,601275.652431,651672.810009,852
44,131,2,703,601261.196088,651671.303833,852
45,131,2,777,601275.652431,651672.810009,852
45,131,2,703,601261.196088,651671.303833,852
45,131,0,588,601303.474729,651758.302094,880
46,131,2,777,601275.652431,651672.810009,852
46,131,2,703,601261.196088,651671.303833,852
46,131,2,588,601303.474729,651758.302094,880
46,131,0,560,601259.576328,651732.141038,879
46,131,0,509,601271.572820,651688.741367,852
46,131,0,508,601271.572820,651688.741367,852
47,131,1,777,601741.373665,650724.977435,614
47,131,2,703,601261.196088,651671.303833,852
47,131,1,588,600538.832874,652569.048146,1088
47,131,2,560,601259.576328,651732.141038,879
47,131,1,509,601016.539987,651969.124514,931
47,131,1,508,601016.539987,651969.124514,931
48,131,0,1168,601246.390486,651682.073857,852
48,131,2,703,601261.196088,651671.303833,852
48,131,1,560,600440.231331,652519.294623,1087
49,131,0,1186,601298.070136,651707.784465,880
49,131,0,1185,601298.070136,651707.784465,880
49,131,1,1168,601023.710692,650688.307228,580
49,131,2,703,601261.196088,651671.303833,852
50,131,1,1186,600554.884039,652449.703870,1061
50,131,1,1185,600554.884039,652449.703870,1061
50,131,2,703,601261.196088,651671.303833,852
50,131,0,676,601233.467443,651609.915370,852
51,131,2,703,601261.196088,651671.303833,852
51,131,1,676,601593.283047,651595.135147,829
51,131,0,400,601335.872324,651675.311951,853
52,131,2,703,601261.196088,651671.303833,852
52,131,1,400,601000.519053,651968.323371,931
53,131,2,703,601261.196088,651671.303833,852
54,131,2,703,601261.196088,651671.303833,852
54,131,0,656,601340.440515,651629.478360,853
54,131,0,655,601340.440515,651629.478360,853
55,131,2,703,601261.196088,651671.303833,852
55,131,1,656,601065.075975,651833.913762,904
55,131,1,655,601065.075975,651833.913762,904
56,131,0,1481,601336.325304,651740.538167,880
56,131,0,744,601289.187525,651589.044441,826
56,131,2,703,601261.196088,651671.303833,852
57,131,1,1481,601043.120912,651988.332332,931
57,131,1,744,601399.598382,651217.273821,746
57,131,2,703,601261.196088,651671.303833,852
58,131,2,703,601261.196088,651671.303833,852
58,131,0,574,601261.357442,651757.869262,879
59,131,0,1422,601276.298512,651707.041149,879
59,131,0,1421,601276.298512,651707.041149,879
59,131,2,703,601261.196088,651671.303833,852
59,131,2,574,601261.357442,651757.869262,879
60,131,1,1422,601081.575717,651921.074151,932
60,131,1,1421,601081.575717,651921.074151,932
60,131,0,1335,601332.936255,651725.642765,880
60,131,2,703,601261.196088,651671.303833,852
60,131,1,574,600547.864675,652394.064919,1034
61,131,1,1335,601355.427017,651326.379270,772
61,131,2,703,601261.196088,651671.303833,852
62,131,2,703,601261.196088,651671.303833,852
63,131,2,703,601261.196088,651671.303833,852
64,131,2,703,601261.196088,651671.303833,852
65,131,2,703,601261.196088,651671.303833,852
66,131,2,703,601261.196088,651671.303833,852
67,131,2,703,601261.196088,651671.303833,852
67,131,0,522,601285.692182,651682.090963,853
68,131,0,1335,601325.369386,651655.525894,853
68,131,2,703,601261.196088,651671.303833,852
68,131,1,522,600938.716074,650915.061678,660
69,131,1,1335,601087.482925,651976.971387,932
69,131,2,703,601261.196088,651671.303833,852
70,131,0,1264,601308.925015,651607.704550,853
70,131,2,703,601261.196088,651671.303833,852
71,131,1,1264,600758.121456,652351.993985,1036
71,131,2,703,601261.196088,651671.303833,852
72,131,2,703,601261.196088,651671.303833,852
73,131,0,1019,601291.645748,651578.580544,826
73,131,2,703,601261.196088,651671.303833,852
74,131,0,1573,601304.479544,651724.659874,880
74,131,0,1572,601304.479544,651724.659874,880
74,131,1,1019,600598.902184,652197.822855,981
74,131,2,703,601261.196088,651671.303833,852
75,131,1,1573,601208.624520,651267.715647,744
75,131,1,1572,601208.624520,651267.715647,744
75,131,2,703,601261.196088,651671.303833,852
76,131,2,703,601261.196088,651671.303833,852
76,131,0,557,601252.519214,651675.425619,852
77,131,2,703,601261.196088,651671.303833,852
77,131,1,557,600966.689636,651952.449945,930
78,131,2,703,601261.196088,651671.303833,852
79,131,2,703,601261.196088,651671.303833,852
80,131,2,703,601261.196088,651671.303833,852
81,131,0,791,601224.642648,651669.312431,852
81,131,2,703,601261.196088,651671.303833,852
81,131,0,460,601251.389641,651759.831684,879
82,131,2,791,601224.642648,651669.312431,852
82,131,2,703,601261.196088,651671.303833,852
82,131,1,460,600638.281121,652363.347685,1035
83,131,1,791,600551.842511,652441.391816,1061
83,131,2,703,601261.196088,651671.303833,852
84,131,2,703,601261.196088,651671.303833,852
85,131,2,703,601261.196088,651671.303833,852
86,131,2,703,601261.196088,651671.303833,852
87,131,2,703,601261.196088,651671.303833,852
88,131,2,703,601261.196088,651671.303833,852
88,131,0,691,601284.406205,651605.238011,853
88,131,0,570,601239.832722,651609.181326,852
88,131,0,569,601239.832722,651609.181326,852
88,131,0,374,601336.098068,651604.889259,853
89,131,0,1548,601294.297303,651545.463892,826
89,131,2,703,601261.196088,651671.303833,852
89,131,2,691,601284.406205,651605.238011,853
89,131,1,570,600960.838473,651867.827393,903
89,131,1,569,600960.838473,651867.827393,903
89,131,1,374,601060.891034,652553.261481,1093
89,131,0,296,601240.422179,651551.428284,825
90,131,2,1548,601294.297303,651545.463892,826
90,131,0,1366,601223.616246,651588.964584,825
90,131,0,1365,601223.616246,651588.964584,825
90,131,2,703,601261.196088,651671.303833,852
90,131,2,691,601284.406205,651605.238011,853
90,131,0,557,601260.169593,651659.839616,852
90,131,1,296,600504.354674,652162.687878,980
91,131,1,1548,600530.145267,652207.883471,1007
91,131,1,1366,600947.173942,651829.449706,903
91,131,1,1365,600947.173942,651829.449706,903
91,131,0,810,601294.131247,651663.950812,853
91,131,2,703,601261.196088,651671.303833,852
91,131,2,691,601284.406205,651605.238011,853
91,131,1,557,601343.846493,651270.687716,745
92,131,2,810,601294.131247,651663.950812,853
92,131,2,703,601261.196088,651671.303833,852
92,131,2,691,601284.406205,651605.238011,853
93,131,1,810,600510.443408,652302.346086,1034
93,131,2,703,601261.196088,651671.303833,852
93,131,2,691,601284.406205,651605.238011,853
94,131,2,703,601261.196088,651671.303833,852
94,131,2,691,601284.406205,651605.238011,853
95,131,2,703,601261.196088,651671.303833,852
95,131,1,691,600673.815200,652266.144367,1008
96,131,2,703,601261.196088,651671.303833,852
97,131,2,703,601261.196088,651671.303833,852
98,131,2,703,601261.196088,651671.303833,852
99,131,2,703,601261.196088,651671.303833,852
99,131,0,524,601229.172763,651690.211710,852
100,131,2,703,601261.196088,651671.303833,852
100,131,1,524,601683.990141,650734.501401,614
101,131,2,703,601261.196088,651671.303833,852
102,131,2,703,601261.196088,651671.303833,852
103,131,0,752,601283.470591,651606.589946,853
103,131,2,703,601261.196088,651671.303833,852
104,131,1,752,601304.402209,650437.217869,529
104,131,2,703,601261.196088,651671.303833,852
105,131,2,703,601261.196088,651671.303833,852
106,131,2,703,601261.196088,651671.303833,852
107,131,0,1604,601326.703408,651699.465789,853
107,131,0,1603,601326.703408,651699.465789,853
107,131,2,703,601261.196088,651671.303833,852
108,131,2,1604,601326.703408,651699.465789,853
108,131,2,1603,601326.703408,651699.465789,853
108,131,2,703,601261.196088,651671.303833,852
109,131,2,1604,601326.703408,651699.465789,853
109,131,2,1603,601326.703408,651699.465789,853
109,131,2,703,601261.196088,651671.303833,852
110,131,2,1604,601326.703408,651699.465789,853
110,131,2,1603,601326.703408,651699.465789,853
110,131,2,703,601261.196088,651671.303833,852
111,131,2,1604,601326.703408,651699.465789,853
111,131,2,1603,601326.703408,651699.465789,853
111,131,2,703,601261.196088,651671.303833,852
112,131,2,1604,601326.703408,651699.465789,853
112,131,2,1603,601326.703408,651699.465789,853
112,131,0,946,601274.052495,651580.265929,825
112,131,0,945,601274.052495,651580.265929,825
112,131,2,703,601261.196088,651671.303833,852
113,131,2,1604,601326.703408,651699.465789,853
113,131,2,1603,601326.703408,651699.465789,853
113,131,2,946,601274.052495,651580.265929,825
113,131,2,945,601274.052495,651580.265929,825
113,131,2,703,601261.196088,651671.303833,852
114,131,1,1604,600754.063541,652465.730682,1063
114,131,1,1603,600754.063541,652465.730682,1063
