t,AntennaId,EventCode,PhoneId,x,y,TileId
10,141,0,1180,601711.811082,650861.983832,641
11,141,1,1180,601924.966024,650499.812032,535
28,141,0,506,601695.027847,650827.371105,641
29,141,0,1279,601723.013373,650992.557380,668
29,141,2,506,601695.027847,650827.371105,641
30,141,1,1279,601431.293732,651250.238443,746
30,141,2,506,601695.027847,650827.371105,641
31,141,2,506,601695.027847,650827.371105,641
32,141,2,506,601695.027847,650827.371105,641
33,141,2,506,601695.027847,650827.371105,641
34,141,2,506,601695.027847,650827.371105,641
35,141,0,574,601676.956274,650803.509827,640
35,141,2,506,601695.027847,650827.371105,641
36,141,2,574,601676.956274,650803.509827,640
36,141,2,506,601695.027847,650827.371105,641
37,141,0,887,601681.549151,650771.453879,614
37,141,1,574,600912.872110,651377.959330,768
37,141,2,506,601695.027847,650827.371105,641
38,141,2,887,601681.549151,650771.453879,614
38,141,2,506,601695.027847,650827.371105,641
39,141,2,887,601681.549151,650771.453879,614
39,141,2,506,601695.027847,650827.371105,641
40,141,2,887,601681.549151,650771.453879,614
40,141,2,506,601695.027847,650827.371105,641
41,141,2,887,601681.549151,650771.453879,614
41,141,2,506,601695.027847,650827.371105,641
42,141,2,887,601681.549151,650771.453879,614
42,141,2,506,601695.027847,650827.371105,641
43,141,0,1037,601691.954260,650886.923345,641
43,141,1,887,601408.069848,651041.631468,692
43,141,1,506,601429.298282,651104.829635,719
44,141,1,1037,601716.151303,649717.123720,344
44,141,0,644,601691.597224,650844.926998,641
45,141,1,644,601655.802190,650445.018930,532
46,141,0,1125,601803.853439,650851.304429,642
47,141,2,1125,601803.853439,650851.304429,642
48,141,1,1125,601500.155791,651187.448388,720
49,141,0,1511,601767.122512,650838.558043,641
50,141,1,1511,601508.979430,651214.511240,747
53,141,0,1236,601692.916696,650774.131983,614
54,141,2,1236,601692.916696,650774.131983,614
55,141,2,1236,601692.916696,650774.131983,614
56,141,2,1236,601692.916696,650774.131983,614
56,141,0,627,601701.381691,650843.779512,641
56,141,0,626,601701.381691,650843.779512,641
57,141,2,1236,601692.916696,650774.131983,614
57,141,2,627,601701.381691,650843.779512,641
57,141,2,626,601701.381691,650843.779512,641
58,141,2,1236,601692.916696,650774.131983,614
58,141,1,627,601006.929785,651559.214467,823
58,141,1,626,601006.929785,651559.214467,823
59,141,1,1236,601380.024659,651024.331785,692
59,141,0,676,601711.515621,650951.024845,668
60,141,1,676,601460.784104,651209.519391,746
60,141,0,524,601747.722833,650925.235401,668
61,141,1,524,601800.434977,649868.134426,372
62,141,0,1064,601750.119162,650794.583433,614
62,141,0,1063,601750.119162,650794.583433,614
63,141,2,1064,601750.119162,650794.583433,614
63,141,2,1063,601750.119162,650794.583433,614
64,141,1,1064,601156.184022,651395.132549,770
64,141,1,1063,601156.184022,651395.132549,770
69,141,0,522,601780.570985,650912.482210,669
70,141,0,616,601733.376917,650834.122916,641
70,141,0,615,601733.376917,650834.122916,641
70,141,1,522,602104.950487,650135.626829,456
71,141,1,616,601899.621781,650471.720223,535
71,141,1,615,601899.621781,650471.720223,535
86,141,0,903,601794.475201,650786.664667,615
86,141,0,902,601794.475201,650786.664667,615
87,141,1,903,601873.818913,649738.935546,345
87,141,1,902,601873.818913,649738.935546,345
87,141,0,287,601736.031663,650885.357739,641
88,141,2,287,601736.031663,650885.357739,641
89,141,2,287,601736.031663,650885.357739,641
90,141,0,1240,601774.512521,650855.099842,641
90,141,0,1239,601774.512521,650855.099842,641
90,141,2,287,601736.031663,650885.357739,641
91,141,2,1240,601774.512521,650855.099842,641
91,141,2,1239,601774.512521,650855.099842,641
91,141,2,287,601736.031663,650885.357739,641
92,141,0,1251,601798.167570,650891.220064,642
92,141,2,1240,601774.512521,650855.099842,641
92,141,2,1239,601774.512521,650855.099842,641
92,141,2,287,601736.031663,650885.357739,641
93,141,2,1251,601798.167570,650891.220064,642
93,141,2,1240,601774.512521,650855.099842,641
93,141,2,1239,601774.512521,650855.099842,641
93,141,1,287,601666.300226,649813.889101,370
94,141,1,1251,601572.759552,651173.172921,720
94,141,2,1240,601774.512521,650855.099842,641
94,141,2,1239,601774.512521,650855.099842,641
95,141,2,1240,601774.512521,650855.099842,641
95,141,2,1239,601774.512521,650855.099842,641
96,141,2,1240,601774.512521,650855.099842,641
96,141,2,1239,601774.512521,650855.099842,641
96,141,0,340,601726.512951,650786.615425,614
97,141,1,1240,601554.174033,651150.245762,720
97,141,1,1239,601554.174033,651150.245762,720
97,141,1,340,601942.307955,650355.038651,508
98,141,0,1570,601725.138878,650890.006259,641
98,141,0,557,601722.261851,650958.593721,668
99,141,2,1570,601725.138878,650890.006259,641
99,141,1,557,601427.713290,651226.328982,746
100,141,2,1570,601725.138878,650890.006259,641
100,141,0,524,601683.990141,650734.501401,614
101,141,2,1570,601725.138878,650890.006259,641
101,141,2,524,601683.990141,650734.501401,614
102,141,2,1570,601725.138878,650890.006259,641
102,141,1,524,601019.481673,651558.315421,823
103,141,2,1570,601725.138878,650890.006259,641
103,141,0,308,601704.524846,650806.423505,641
104,141,2,1570,601725.138878,650890.006259,641
104,141,1,308,601578.010798,651836.013192,910
105,141,2,1570,601725.138878,650890.006259,641
106,141,2,1570,601725.138878,650890.006259,641
107,141,2,1570,601725.138878,650890.006259,641
108,141,2,1570,601725.138878,650890.006259,641
109,141,2,1570,601725.138878,650890.006259,641
110,141,2,1570,601725.138878,650890.006259,641
111,141,2,1570,601725.138878,650890.006259,641
112,141,2,1570,601725.138878,650890.006259,641
113,141,2,1570,601725.138878,650890.006259,641
114,141,2,1570,601725.138878,650890.006259,641
115,141,2,1570,601725.138878,650890.006259,641
116,141,2,1570,601725.138878,650890.006259,641
117,141,2,1570,601725.138878,650890.006259,641
118,141,2,1570,601725.138878,650890.006259,641
118,141,0,1180,601691.548992,650846.711215,641
119,141,2,1570,601725.138878,650890.006259,641
119,141,1,1180,601675.296386,651266.638940,748
120,141,2,1570,601725.138878,650890.006259,641
120,141,0,1180,601731.928473,650850.230188,641
121,141,2,1570,601725.138878,650890.006259,641
121,141,2,1180,601731.928473,650850.230188,641
122,141,2,1570,601725.138878,650890.006259,641
122,141,0,1332,601818.032180,650830.273668,642
122,141,2,1180,601731.928473,650850.230188,641
123,141,2,1570,601725.138878,650890.006259,641
123,141,1,1332,601879.011699,650461.360416,535
123,141,2,1180,601731.928473,650850.230188,641
