t,AntennaId,EventCode,PhoneId,x,y,TileId
0,41,0,562,600716.570047,650506.703484,550
1,41,0,1594,600606.590465,650398.493259,495
1,41,0,1593,600606.590465,650398.493259,495
1,41,0,1530,600670.448085,650512.380923,549
1,41,0,852,600667.052844,650415.719438,522
1,41,1,562,600420.293098,650758.101083,601
2,41,1,1594,600306.944598,650694.386329,573
2,41,1,1593,600306.944598,650694.386329,573
2,41,2,1530,600670.448085,650512.380923,549
2,41,1,852,600388.213013,650691.501797,574
3,41,2,1530,600670.448085,650512.380923,549
4,41,2,1530,600670.448085,650512.380923,549
4,41,0,427,600718.008084,650515.676945,550
5,41,2,1530,600670.448085,650512.380923,549
5,41,1,427,600436.379742,650787.160989,601
6,41,2,1530,600670.448085,650512.380923,549
7,41,1,1530,599918.990547,651010.149178,677
7,41,0,235,600686.559666,650386.463416,496
8,41,0,1494,600672.320028,650427.112769,522
8,41,2,235,600686.559666,650386.463416,496
9,41,2,1494,600672.320028,650427.112769,522
9,41,2,235,600686.559666,650386.463416,496
10,41,2,1494,600672.320028,650427.112769,522
10,41,2,235,600686.559666,650386.463416,496
11,41,2,1494,600672.320028,650427.112769,522
11,41,2,235,600686.559666,650386.463416,496
12,41,2,1494,600672.320028,650427.112769,522
12,41,0,1028,600608.730968,650404.644882,522
12,41,0,637,600654.107374,650566.753469,549
12,41,0,636,600654.107374,650566.753469,549
12,41,0,522,600602.757836,650504.118096,549
12,41,2,235,600686.559666,650386.463416,496
13,41,0,1594,600572.902654,650420.468261,521
13,41,0,1593,600572.902654,650420.468261,521
13,41,2,1494,600672.320028,650427.112769,522
13,41,1,1028,600497.206557,649308.098266,224
13,41,1,637,600795.346431,650158.052747,443
13,41,1,636,600795.346431,650158.052747,443
13,41,1,522,599988.106511,651079.383333,678
13,41,2,235,600686.559666,650386.463416,496
14,41,2,1594,600572.902654,650420.468261,521
14,41,2,1593,600572.902654,650420.468261,521
14,41,2,1494,600672.320028,650427.112769,522
14,41,0,460,600587.717620,650524.211780,549
14,41,2,235,600686.559666,650386.463416,496
15,41,2,1594,600572.902654,650420.468261,521
15,41,2,1593,600572.902654,650420.468261,521
15,41,2,1494,600672.320028,650427.112769,522
15,41,1,460,599882.374049,651016.780625,677
15,41,2,235,600686.559666,650386.463416,496
16,41,2,1594,600572.902654,650420.468261,521
16,41,2,1593,600572.902654,650420.468261,521
16,41,1,1494,600694.464495,649996.908501,388
16,41,0,1375,600698.393250,650529.450579,550
16,41,0,1374,600698.393250,650529.450579,550
16,41,0,1246,600661.238369,650456.847869,522
16,41,2,235,600686.559666,650386.463416,496
17,41,2,1594,600572.902654,650420.468261,521
17,41,2,1593,600572.902654,650420.468261,521
17,41,1,1375,600921.200316,650790.630280,606
17,41,1,1374,600921.200316,650790.630280,606
17,41,1,1246,600688.697663,650064.518667,415
17,41,2,235,600686.559666,650386.463416,496
18,41,2,1594,600572.902654,650420.468261,521
18,41,2,1593,600572.902654,650420.468261,521
18,41,2,235,600686.559666,650386.463416,496
19,41,2,1594,600572.902654,650420.468261,521
19,41,2,1593,600572.902654,650420.468261,521
19,41,2,235,600686.559666,650386.463416,496
20,41,2,1594,600572.902654,650420.468261,521
20,41,2,1593,600572.902654,650420.468261,521
20,41,1,235,600550.851022,649941.212586,386
21,41,2,1594,600572.902654,650420.468261,521
21,41,2,1593,600572.902654,650420.468261,521
22,41,2,1594,600572.902654,650420.468261,521
22,41,2,1593,600572.902654,650420.468261,521
23,41,2,1594,600572.902654,650420.468261,521
23,41,2,1593,600572.902654,650420.468261,521
24,41,2,1594,600572.902654,650420.468261,521
24,41,2,1593,600572.902654,650420.468261,521
24,41,0,1453,600692.915177,650410.599854,523
25,41,2,1594,600572.902654,650420.468261,521
25,41,2,1593,600572.902654,650420.468261,521
25,41,1,1453,600026.434512,651219.111314,732
25,41,0,1296,600543.286323,650519.642452,548
25,41,0,1248,600727.489058,650519.116863,550
25,41,0,610,600691.757229,650546.687068,550
26,41,1,1594,600971.309235,650284.040437,471
26,41,1,1593,600971.309235,650284.040437,471
26,41,2,1296,600543.286323,650519.642452,548
26,41,1,1248,601484.413209,650963.934510,666
26,41,0,752,600723.395880,650463.775654,523
26,41,0,637,600649.301742,650542.488421,549
26,41,0,636,600649.301742,650542.488421,549
26,41,0,616,600633.035458,650536.568248,549
26,41,0,615,600633.035458,650536.568248,549
26,41,2,610,600691.757229,650546.687068,550
27,41,2,1296,600543.286323,650519.642452,548
27,41,1,752,600693.550038,651632.954173,847
27,41,1,637,600361.938709,650865.609510,627
27,41,1,636,600361.938709,650865.609510,627
27,41,1,616,600314.881196,650776.882486,600
27,41,1,615,600314.881196,650776.882486,600
27,41,1,610,601235.023550,649484.312582,258
27,41,0,514,600594.263436,650569.416535,549
28,41,0,1494,600585.945953,650428.932482,522
28,41,2,1296,600543.286323,650519.642452,548
28,41,0,752,600714.869207,650463.589099,523
28,41,2,514,600594.263436,650569.416535,549
29,41,1,1494,600567.902639,650859.328263,629
29,41,1,1296,600437.745536,649450.689581,250
29,41,0,964,600557.396865,650566.454610,548
29,41,0,963,600557.396865,650566.454610,548
29,41,1,752,601732.880472,649887.809410,371
29,41,2,514,600594.263436,650569.416535,549
29,41,0,479,600602.568040,650481.532390,522
29,41,0,478,600602.568040,650481.532390,522
30,41,2,964,600557.396865,650566.454610,548
30,41,2,963,600557.396865,650566.454610,548
30,41,2,514,600594.263436,650569.416535,549
30,41,1,479,600318.188662,650801.648858,600
30,41,1,478,600318.188662,650801.648858,600
31,41,1,964,600528.851890,651659.415859,845
31,41,1,963,600528.851890,651659.415859,845
31,41,0,637,600634.126216,650597.411941,549
31,41,0,636,600634.126216,650597.411941,549
31,41,2,514,600594.263436,650569.416535,549
32,41,2,637,600634.126216,650597.411941,549
32,41,2,636,600634.126216,650597.411941,549
32,41,1,514,600595.385466,650120.831544,441
33,41,2,637,600634.126216,650597.411941,549
33,41,2,636,600634.126216,650597.411941,549
34,41,0,1232,600653.587037,650552.742944,549
34,41,0,752,600700.057525,650567.879466,550
34,41,2,637,600634.126216,650597.411941,549
34,41,2,636,600634.126216,650597.411941,549
35,41,0,1291,600677.087576,650634.950172,576
35,41,1,1232,601032.171826,650449.002758,526
35,41,0,937,600681.298839,650446.261713,523
35,41,2,752,600700.057525,650567.879466,550
35,41,2,637,600634.126216,650597.411941,549
35,41,2,636,600634.126216,650597.411941,549
35,41,0,340,600697.539644,650580.267286,550
36,41,0,1484,600725.975821,650405.523287,523
36,41,1,1291,600059.901639,651324.358150,759
36,41,0,983,600661.156820,650447.793352,522
36,41,0,964,600598.791815,650568.321219,549
36,41,0,963,600598.791815,650568.321219,549
36,41,1,937,600342.013877,650722.877517,600
36,41,2,752,600700.057525,650567.879466,550
36,41,2,637,600634.126216,650597.411941,549
36,41,2,636,600634.126216,650597.411941,549
36,41,1,340,600312.966960,650871.694543,627
37,41,0,1573,600532.703294,650538.619418,548
37,41,0,1572,600532.703294,650538.619418,548
37,41,1,1484,601280.399745,649680.988060,313
37,41,1,983,600725.038235,650826.017464,631
37,41,1,964,601423.738060,649850.795749,368
37,41,1,963,601423.738060,649850.795749,368
37,41,2,752,600700.057525,650567.879466,550
37,41,2,637,600634.126216,650597.411941,549
37,41,2,636,600634.126216,650597.411941,549
38,41,1,1573,600183.673142,650848.722892,626
38,41,1,1572,600183.673142,650848.722892,626
38,41,0,797,600541.200608,650430.413988,521
38,41,2,752,600700.057525,650567.879466,550
38,41,1,637,601038.279327,650443.642587,526
38,41,1,636,601038.279327,650443.642587,526
39,41,1,797,599849.545229,651069.532132,676
39,41,2,752,600700.057525,650567.879466,550
39,41,0,405,600605.003111,650348.173372,495
40,41,0,1573,600572.824366,650590.754799,548
40,41,0,1572,600572.824366,650590.754799,548
40,41,2,752,600700.057525,650567.879466,550
40,41,0,495,600541.516072,650469.669083,521
40,41,2,405,600605.003111,650348.173372,495
41,41,1,1573,601029.747001,650494.796907,526
41,41,1,1572,601029.747001,650494.796907,526
41,41,0,1037,600629.775623,650396.216506,495
41,41,1,752,601253.344730,649537.470589,285
41,41,0,538,600581.579833,650352.529283,495
41,41,1,495,600254.386326,650764.665434,599
41,41,2,405,600605.003111,650348.173372,495
42,41,2,1037,600629.775623,650396.216506,495
42,41,2,538,600581.579833,650352.529283,495
