t,AntennaId,EventCode,PhoneId,x,y,TileId
0,178,0,576,600916.806258,652815.390292,1173
0,178,0,577,600916.806258,652815.390292,1173
0,178,0,582,600965.709905,652786.633459,1146
0,178,0,1543,601035.606875,652852.023909,1174
1,178,2,1543,601035.606875,652852.023909,1174
1,178,1,582,600261.354776,653449.077927,1328
1,178,2,577,600916.806258,652815.390292,1173
1,178,2,576,600916.806258,652815.390292,1173
2,178,1,1543,601115.460833,651865.294190,905
2,178,2,577,600916.806258,652815.390292,1173
2,178,2,576,600916.806258,652815.390292,1173
3,178,2,577,600916.806258,652815.390292,1173
3,178,2,576,600916.806258,652815.390292,1173
4,178,1,577,600817.190760,651812.092054,902
4,178,1,576,600817.190760,651812.092054,902
5,178,0,1017,601070.876759,652745.785859,1147
6,178,1,1017,600996.783397,652344.499923,1039
6,178,0,656,601102.805971,652815.097073,1175
6,178,0,655,601102.805971,652815.097073,1175
7,178,0,1147,601033.055067,652822.736303,1174
7,178,1,656,601071.030942,652473.615286,1066
7,178,1,655,601071.030942,652473.615286,1066
8,178,2,1147,601033.055067,652822.736303,1174
8,178,0,656,601112.053474,652814.109949,1175
8,178,0,655,601112.053474,652814.109949,1175
9,178,0,1281,601019.561567,652924.089563,1201
9,178,1,1147,600362.755536,653394.446455,1302
9,178,0,903,600961.469432,652743.703656,1146
9,178,0,902,600961.469432,652743.703656,1146
9,178,2,656,601112.053474,652814.109949,1175
9,178,2,655,601112.053474,652814.109949,1175
10,178,1,1281,601107.286415,652600.370440,1094
10,178,1,903,600791.115270,651706.876189,875
10,178,1,902,600791.115270,651706.876189,875
10,178,2,656,601112.053474,652814.109949,1175
10,178,2,655,601112.053474,652814.109949,1175
11,178,2,656,601112.053474,652814.109949,1175
11,178,2,655,601112.053474,652814.109949,1175
12,178,0,1281,600872.820984,652840.194712,1172
12,178,2,656,601112.053474,652814.109949,1175
12,178,2,655,601112.053474,652814.109949,1175
13,178,1,1281,600636.463497,653078.154494,1224
13,178,2,656,601112.053474,652814.109949,1175
13,178,2,655,601112.053474,652814.109949,1175
14,178,2,656,601112.053474,652814.109949,1175
14,178,2,655,601112.053474,652814.109949,1175
15,178,2,656,601112.053474,652814.109949,1175
15,178,2,655,601112.053474,652814.109949,1175
15,178,0,613,601061.975033,652910.085439,1201
15,178,0,612,601061.975033,652910.085439,1201
16,178,0,1527,600853.746653,652826.018127,1172
16,178,0,1526,600853.746653,652826.018127,1172
16,178,1,656,600857.740344,653044.206223,1226
16,178,1,655,600857.740344,653044.206223,1226
16,178,2,613,601061.975033,652910.085439,1201
16,178,2,612,601061.975033,652910.085439,1201
17,178,1,1527,600326.509409,653449.739341,1329
17,178,1,1526,600326.509409,653449.739341,1329
17,178,1,613,600790.484908,653277.052513,1280
17,178,1,612,600790.484908,653277.052513,1280
19,178,0,340,600999.984567,652859.100420,1174
20,178,1,340,600917.153778,652383.742601,1038
22,178,0,656,600913.959071,652807.678892,1173
22,178,0,655,600913.959071,652807.678892,1173
23,178,1,656,600872.908528,652467.187605,1064
23,178,1,655,600872.908528,652467.187605,1064
24,178,0,1418,601123.317941,652981.089366,1202
25,178,2,1418,601123.317941,652981.089366,1202
26,178,1,1418,600867.740869,653227.845296,1280
27,178,0,834,601149.636204,652801.666482,1148
