t,AntennaId,EventCode,PhoneId,x,y,TileId
0,35,0,939,601557.683011,651351.506288,774
1,35,1,939,600883.347039,652098.827639,957
6,35,0,1086,601697.270901,651198.733619,722
6,35,0,1085,601697.270901,651198.733619,722
6,35,0,353,601583.331524,651125.172042,721
6,35,0,352,601583.331524,651125.172042,721
7,35,1,1086,601892.731518,650113.976684,454
7,35,1,1085,601892.731518,650113.976684,454
7,35,2,353,601583.331524,651125.172042,721
7,35,2,352,601583.331524,651125.172042,721
8,35,2,353,601583.331524,651125.172042,721
8,35,2,352,601583.331524,651125.172042,721
9,35,2,353,601583.331524,651125.172042,721
9,35,2,352,601583.331524,651125.172042,721
10,35,0,509,601516.167569,651427.748164,801
10,35,0,508,601516.167569,651427.748164,801
10,35,2,353,601583.331524,651125.172042,721
10,35,2,352,601583.331524,651125.172042,721
11,35,0,1098,601643.056561,651165.208077,721
11,35,0,582,601576.500139,651105.915938,720
11,35,1,509,601746.037347,651126.390668,722
11,35,1,508,601746.037347,651126.390668,722
11,35,2,353,601583.331524,651125.172042,721
11,35,2,352,601583.331524,651125.172042,721
12,35,1,1098,601332.256287,650220.577453,475
12,35,2,582,601576.500139,651105.915938,720
12,35,1,353,601022.739616,652007.813681,958
12,35,1,352,601022.739616,652007.813681,958
13,35,0,1186,601617.020736,651219.241624,748
13,35,0,1185,601617.020736,651219.241624,748
13,35,1,582,600974.782103,651862.807097,903
14,35,1,1186,601774.406540,650180.973987,452
14,35,1,1185,601774.406540,650180.973987,452
17,35,0,676,601539.994448,651367.372255,774
18,35,0,1591,601647.705953,651232.610310,748
18,35,1,676,601256.504532,651589.451500,825
19,35,1,1591,601613.635406,650842.278876,640
21,35,0,1047,601639.181997,651267.690600,748
22,35,1,1047,601654.162592,650900.315663,640
23,35,0,1591,601503.140746,651360.214323,774
23,35,0,1125,601473.159389,651423.874325,800
24,35,1,1591,601214.163220,651624.811035,852
24,35,1,1125,601121.602359,651709.588652,878
29,35,0,656,601661.373401,651111.450477,721
29,35,0,655,601661.373401,651111.450477,721
30,35,2,656,601661.373401,651111.450477,721
30,35,2,655,601661.373401,651111.450477,721
31,35,1,656,601410.524460,651345.318544,773
31,35,1,655,601410.524460,651345.318544,773
33,35,0,1147,601484.099576,651354.886806,774
34,35,2,1147,601484.099576,651354.886806,774
35,35,1,1147,600857.202701,651973.881367,929
35,35,0,998,601508.747873,651347.081795,774
35,35,0,887,601523.293760,651434.716898,801
35,35,0,791,601573.688291,651082.223834,693
36,35,1,998,601619.085535,650983.595229,667
36,35,1,887,601429.658607,651061.863955,692
36,35,2,791,601573.688291,651082.223834,693
37,35,0,998,601460.155172,651328.614102,773
37,35,2,791,601573.688291,651082.223834,693
38,35,1,998,601290.555686,650988.712797,664
38,35,2,791,601573.688291,651082.223834,693
39,35,0,1433,601503.288194,651448.563926,801
39,35,0,1382,601563.975659,651219.613991,747
39,35,0,1381,601563.975659,651219.613991,747
39,35,2,791,601573.688291,651082.223834,693
40,35,2,1433,601503.288194,651448.563926,801
40,35,1,1382,601017.376240,652109.103267,985
40,35,1,1381,601017.376240,652109.103267,985
40,35,2,791,601573.688291,651082.223834,693
40,35,0,616,601513.376142,651285.075150,747
40,35,0,615,601513.376142,651285.075150,747
40,35,0,557,601510.160490,651178.412169,720
41,35,2,1433,601503.288194,651448.563926,801
41,35,2,791,601573.688291,651082.223834,693
41,35,1,616,601184.887556,651511.058150,825
41,35,1,615,601184.887556,651511.058150,825
41,35,1,557,601200.529343,651428.551285,798
42,35,2,1433,601503.288194,651448.563926,801
42,35,2,791,601573.688291,651082.223834,693
42,35,0,509,601479.576288,651314.636282,774
42,35,0,508,601479.576288,651314.636282,774
43,35,2,1433,601503.288194,651448.563926,801
43,35,2,791,601573.688291,651082.223834,693
43,35,1,509,601835.925081,651185.516213,723
43,35,1,508,601835.925081,651185.516213,723
44,35,2,1433,601503.288194,651448.563926,801
44,35,2,791,601573.688291,651082.223834,693
45,35,2,1433,601503.288194,651448.563926,801
45,35,2,791,601573.688291,651082.223834,693
46,35,2,1433,601503.288194,651448.563926,801
46,35,0,1344,601566.114379,651109.585879,720
46,35,0,948,601604.360513,651109.166235,721
46,35,2,791,601573.688291,651082.223834,693
47,35,2,1433,601503.288194,651448.563926,801
47,35,1,1344,601833.392549,650090.521549,426
47,35,1,948,601308.345854,651420.949578,799
47,35,0,834,601513.483255,651234.747775,747
47,35,0,833,601513.483255,651234.747775,747
47,35,2,791,601573.688291,651082.223834,693
48,35,0,1552,601460.218810,651238.835313,746
48,35,2,1433,601503.288194,651448.563926,801
48,35,0,1125,601500.155791,651187.448388,720
48,35,2,834,601513.483255,651234.747775,747
48,35,2,833,601513.483255,651234.747775,747
48,35,2,791,601573.688291,651082.223834,693
49,35,1,1552,601610.452637,650907.719372,667
49,35,2,1433,601503.288194,651448.563926,801
49,35,1,1125,601186.689828,651514.502072,825
49,35,1,834,600834.981432,651808.541604,902
49,35,1,833,600834.981432,651808.541604,902
49,35,2,791,601573.688291,651082.223834,693
49,35,0,303,601483.740772,651390.599046,774
50,35,0,1511,601508.979430,651214.511240,747
50,35,2,1433,601503.288194,651448.563926,801
50,35,2,791,601573.688291,651082.223834,693
50,35,0,357,601702.883291,651206.202575,749
50,35,1,303,601620.002966,650601.258048,559
51,35,2,1511,601508.979430,651214.511240,747
51,35,2,1433,601503.288194,651448.563926,801
51,35,2,791,601573.688291,651082.223834,693
51,35,1,357,601602.751519,651611.186294,856
52,35,2,1511,601508.979430,651214.511240,747
52,35,2,1433,601503.288194,651448.563926,801
52,35,2,791,601573.688291,651082.223834,693
52,35,0,676,601609.963790,651235.402639,748
52,35,0,656,601578.289128,651382.400435,775
52,35,0,655,601578.289128,651382.400435,775
52,35,0,357,601603.197157,651194.007692,721
53,35,2,1511,601508.979430,651214.511240,747
53,35,0,1479,601680.042009,651149.399433,722
53,35,1,1433,601186.535104,651734.442131,879
53,35,2,791,601573.688291,651082.223834,693
53,35,1,676,601577.987073,650876.706091,639
53,35,2,656,601578.289128,651382.400435,775
53,35,2,655,601578.289128,651382.400435,775
53,35,1,357,601869.350959,650872.759597,642
54,35,2,1511,601508.979430,651214.511240,747
54,35,2,1479,601680.042009,651149.399433,722
54,35,2,791,601573.688291,651082.223834,693
54,35,1,656,601340.440515,651629.478360,853
54,35,1,655,601340.440515,651629.478360,853
55,35,1,1511,601698.914783,651629.123370,857
55,35,2,1479,601680.042009,651149.399433,722
55,35,0,1344,601661.755013,651312.294979,775
55,35,2,791,601573.688291,651082.223834,693
56,35,2,1479,601680.042009,651149.399433,722
56,35,1,1344,601723.733465,650260.587605,479
56,35,2,791,601573.688291,651082.223834,693
57,35,2,1479,601680.042009,651149.399433,722
57,35,0,1279,601462.168400,651312.182363,773
57,35,2,791,601573.688291,651082.223834,693
58,35,2,1479,601680.042009,651149.399433,722
58,35,2,1279,601462.168400,651312.182363,773
58,35,0,1240,601601.495437,651227.887864,748
58,35,0,1239,601601.495437,651227.887864,748
58,35,0,964,601689.416681,651191.772649,722
58,35,0,963,601689.416681,651191.772649,722
58,35,2,791,601573.688291,651082.223834,693
59,35,2,1479,601680.042009,651149.399433,722
59,35,1,1279,601162.294519,651560.326544,824
59,35,1,1240,601448.368175,651562.868766,827
59,35,1,1239,601448.368175,651562.868766,827
59,35,2,964,601689.416681,651191.772649,722
59,35,2,963,601689.416681,651191.772649,722
59,35,2,791,601573.688291,651082.223834,693
60,35,2,1479,601680.042009,651149.399433,722
60,35,0,1240,601585.745121,651221.126556,748
60,35,0,1239,601585.745121,651221.126556,748
60,35,1,964,600917.987015,651966.547053,930
60,35,1,963,600917.987015,651966.547053,930
60,35,2,791,601573.688291,651082.223834,693
61,35,2,1479,601680.042009,651149.399433,722
61,35,1,1240,601911.144096,651048.570274,697
61,35,1,1239,601911.144096,651048.570274,697
61,35,2,791,601573.688291,651082.223834,693
62,35,2,1479,601680.042009,651149.399433,722
62,35,1,791,601059.834035,651968.068293,931
63,35,2,1479,601680.042009,651149.399433,722
64,35,1,1479,601385.992894,651462.954079,800
68,35,0,978,601594.336840,651354.873413,775
68,35,0,977,601594.336840,651354.873413,775
68,35,0,903,601516.574488,651214.694296,747
68,35,0,902,601516.574488,651214.694296,747
69,35,2,978,601594.336840,651354.873413,775
69,35,2,977,601594.336840,651354.873413,775
69,35,1,903,601613.897112,650168.482060,451
69,35,1,902,601613.897112,650168.482060,451
70,35,1,978,600898.162448,652151.811065,984
70,35,1,977,600898.162448,652151.811065,984
74,35,0,1010,601496.793619,651401.816429,774
75,35,1,1010,601542.005080,650178.283696,450
77,35,0,1264,601508.125799,651294.322815,747
78,35,2,1264,601508.125799,651294.322815,747
79,35,1,1264,600839.304645,651934.658343,929
80,35,0,1060,601671.882120,651308.270375,775
80,35,0,693,601644.129623,651303.641446,775
80,35,0,321,601532.095370,651248.339444,747
81,35,2,1060,601671.882120,651308.270375,775
81,35,2,693,601644.129623,651303.641446,775
81,35,2,321,601532.095370,651248.339444,747
82,35,1,1060,601004.422768,652110.124751,985
82,35,1,693,601395.814334,651631.106282,854
82,35,1,321,600810.796090,651933.692089,929
83,35,0,570,601513.692361,651345.104676,774
83,35,0,569,601513.692361,651345.104676,774
84,35,0,1594,601498.705368,651376.009144,774
84,35,0,1593,601498.705368,651376.009144,774
84,35,2,570,601513.692361,651345.104676,774
84,35,2,569,601513.692361,651345.104676,774
85,35,2,1594,601498.705368,651376.009144,774
85,35,2,1593,601498.705368,651376.009144,774
85,35,2,570,601513.692361,651345.104676,774
85,35,2,569,601513.692361,651345.104676,774
86,35,2,1594,601498.705368,651376.009144,774
86,35,2,1593,601498.705368,651376.009144,774
86,35,2,570,601513.692361,651345.104676,774
86,35,2,569,601513.692361,651345.104676,774
87,35,2,1594,601498.705368,651376.009144,774
87,35,2,1593,601498.705368,651376.009144,774
87,35,2,570,601513.692361,651345.104676,774
87,35,2,569,601513.692361,651345.104676,774
88,35,2,1594,601498.705368,651376.009144,774
88,35,2,1593,601498.705368,651376.009144,774
88,35,1,570,601239.832722,651609.181326,852
88,35,1,569,601239.832722,651609.181326,852
89,35,2,1594,601498.705368,651376.009144,774
89,35,2,1593,601498.705368,651376.009144,774
89,35,0,1366,601517.827789,651370.577293,774
89,35,0,1365,601517.827789,651370.577293,774
90,35,2,1594,601498.705368,651376.009144,774
90,35,2,1593,601498.705368,651376.009144,774
90,35,1,1366,601223.616246,651588.964584,825
90,35,1,1365,601223.616246,651588.964584,825
91,35,2,1594,601498.705368,651376.009144,774
91,35,2,1593,601498.705368,651376.009144,774
91,35,0,1251,601674.080630,651230.201803,748
92,35,1,1594,601484.382266,650955.134812,666
92,35,1,1593,601484.382266,650955.134812,666
92,35,1,1251,601798.167570,650891.220064,642
93,35,0,1028,601649.946398,651287.134826,748
94,35,0,1251,601572.759552,651173.172921,720
94,35,2,1028,601649.946398,651287.134826,748
95,35,1,1251,601294.869906,651403.571560,799
95,35,1,1028,600776.202580,651959.015706,928
95,35,0,908,601528.610276,651406.541922,801
95,35,0,340,601490.495013,651207.473510,747
96,35,2,908,601528.610276,651406.541922,801
96,35,1,340,601726.512951,650786.615425,614
97,35,0,1240,601554.174033,651150.245762,720
97,35,0,1239,601554.174033,651150.245762,720
97,35,1,908,601195.763098,651720.726240,879
97,35,0,396,601644.210753,651187.688514,721
98,35,1,1240,601304.893145,651421.390008,799
98,35,1,1239,601304.893145,651421.390008,799
98,35,2,396,601644.210753,651187.688514,721
99,35,1,396,601391.945985,651526.255612,827
100,35,0,1305,601621.915552,651261.586462,748
101,35,1,1305,601950.355969,650980.379221,670
103,35,0,588,601627.213799,651212.223721,748
103,35,0,321,601658.651195,651143.976247,721
104,35,2,588,601627.213799,651212.223721,748
104,35,1,321,601817.086352,650161.693598,453
105,35,1,588,600951.086848,652098.134933,957
108,35,0,935,601603.154249,651091.767106,694
109,35,0,1453,601508.827197,651427.209813,801
109,35,1,935,601985.046120,650134.099246,455
110,35,2,1453,601508.827197,651427.209813,801
111,35,1,1453,600746.663696,652146.232800,982
111,35,0,408,601589.425443,651297.417981,748
112,35,1,408,601537.993471,650387.509753,504
114,35,0,1344,601455.117987,651405.468732,800
114,35,0,810,601569.299711,651098.361629,693
115,35,0,1439,601573.915516,651130.665209,720
115,35,2,1344,601455.117987,651405.468732,800
115,35,2,810,601569.299711,651098.361629,693
116,35,2,1439,601573.915516,651130.665209,720
116,35,1,1344,600824.806537,652249.647152,1010
116,35,1,810,600837.676503,651795.816026,875
117,35,0,1604,601629.265806,651195.726516,721
117,35,0,1603,601629.265806,651195.726516,721
117,35,1,1439,601297.333650,651478.672266,799
118,35,2,1604,601629.265806,651195.726516,721
118,35,2,1603,601629.265806,651195.726516,721
118,35,0,1284,601473.762397,651206.201341,746
119,35,1,1604,600939.914268,651858.955556,903
119,35,1,1603,600939.914268,651858.955556,903
119,35,2,1284,601473.762397,651206.201341,746
119,35,0,1180,601675.296386,651266.638940,748
119,35,0,670,601665.591142,651206.760138,748
120,35,1,1284,601126.470335,651474.579160,797
120,35,1,1180,601731.928473,650850.230188,641
120,35,2,670,601665.591142,651206.760138,748
121,35,0,1514,601616.484131,651172.006717,721
121,35,1,670,601091.631110,651898.096363,905
122,35,2,1514,601616.484131,651172.006717,721
122,35,0,1017,601685.379094,651266.643358,749
123,35,1,1514,600926.841099,652189.112897,984
123,35,2,1017,601685.379094,651266.643358,749
124,35,0,1202,601657.270797,651251.849591,748
124,35,2,1017,601685.379094,651266.643358,749
125,35,2,1202,601657.270797,651251.849591,748
125,35,2,1017,601685.379094,651266.643358,749
126,35,2,1202,601657.270797,651251.849591,748
126,35,2,1017,601685.379094,651266.643358,749
