t,AntennaId,EventCode,PhoneId,x,y,TileId
0,146,0,1002,600535.047289,651793.118127,872
0,146,0,1003,600535.047289,651793.118127,872
0,146,0,1180,600607.496644,651795.459408,873
0,146,0,1224,600494.044186,651774.351190,872
0,146,0,1225,600494.044186,651774.351190,872
0,146,0,1411,600414.598934,651729.267270,871
1,146,2,1411,600414.598934,651729.267270,871
1,146,2,1225,600494.044186,651774.351190,872
1,146,2,1224,600494.044186,651774.351190,872
1,146,1,1180,600283.149244,652062.671320,951
1,146,0,1043,600384.710191,651856.181699,898
1,146,2,1003,600535.047289,651793.118127,872
1,146,2,1002,600535.047289,651793.118127,872
1,146,0,509,600461.517155,651937.998773,925
1,146,0,508,600461.517155,651937.998773,925
1,146,0,340,600606.693902,651851.216298,900
1,146,0,306,600456.200348,651831.311491,898
1,146,0,250,600342.910208,651677.368626,843
1,146,0,249,600342.910208,651677.368626,843
2,146,0,1453,600444.510819,651927.062248,925
2,146,2,1411,600414.598934,651729.267270,871
2,146,2,1225,600494.044186,651774.351190,872
2,146,2,1224,600494.044186,651774.351190,872
2,146,0,1147,600436.070197,651868.491598,898
2,146,2,1043,600384.710191,651856.181699,898
2,146,2,1003,600535.047289,651793.118127,872
2,146,2,1002,600535.047289,651793.118127,872
2,146,0,807,600402.313763,651897.618273,898
2,146,0,567,600608.170770,651975.521407,927
2,146,1,509,600190.021146,652202.472538,1004
2,146,1,508,600190.021146,652202.472538,1004
2,146,1,340,600268.277153,652195.164113,977
2,146,2,306,600456.200348,651831.311491,898
2,146,2,250,600342.910208,651677.368626,843
2,146,2,249,600342.910208,651677.368626,843
3,146,1,1453,601324.153843,651357.750901,772
3,146,2,1411,600414.598934,651729.267270,871
3,146,2,1225,600494.044186,651774.351190,872
3,146,2,1224,600494.044186,651774.351190,872
3,146,1,1147,600865.630790,652637.667557,1118
3,146,0,1125,600483.390173,651742.406430,872
3,146,1,1043,601199.673209,651066.822325,690
3,146,2,1003,600535.047289,651793.118127,872
3,146,2,1002,600535.047289,651793.118127,872
3,146,0,834,600445.378458,651927.354153,925
3,146,0,833,600445.378458,651927.354153,925
3,146,2,807,600402.313763,651897.618273,898
3,146,0,744,600556.361447,651869.022711,899
3,146,1,567,600396.572431,652253.338205,1006
3,146,1,306,601400.375689,652075.463524,962
3,146,2,250,600342.910208,651677.368626,843
3,146,2,249,600342.910208,651677.368626,843
4,146,2,1411,600414.598934,651729.267270,871
4,146,0,1253,600506.587974,651911.549451,926
4,146,2,1225,600494.044186,651774.351190,872
4,146,2,1224,600494.044186,651774.351190,872
4,146,1,1125,600160.886983,652060.552175,949
4,146,2,1003,600535.047289,651793.118127,872
4,146,2,1002,600535.047289,651793.118127,872
4,146,1,834,601133.182104,652489.964343,1067
4,146,1,833,601133.182104,652489.964343,1067
4,146,2,807,600402.313763,651897.618273,898
4,146,0,773,600625.274694,651801.972965,873
4,146,1,744,600311.431772,652169.710930,978
4,146,0,616,600506.144974,651768.196534,872
4,146,0,615,600506.144974,651768.196534,872
4,146,2,250,600342.910208,651677.368626,843
4,146,2,249,600342.910208,651677.368626,843
5,146,2,1411,600414.598934,651729.267270,871
5,146,0,1375,600423.690368,651794.598130,871
5,146,0,1374,600423.690368,651794.598130,871
5,146,1,1253,601005.258337,650944.735697,661
5,146,2,1225,600494.044186,651774.351190,872
5,146,2,1224,600494.044186,651774.351190,872
5,146,0,1074,600315.413552,651803.453589,897
5,146,0,1073,600315.413552,651803.453589,897
5,146,2,1003,600535.047289,651793.118127,872
5,146,2,1002,600535.047289,651793.118127,872
5,146,2,807,600402.313763,651897.618273,898
5,146,1,773,600404.034060,652094.113730,952
5,146,0,676,600629.861445,651804.825125,900
5,146,1,616,600458.977611,651372.282014,763
5,146,1,615,600458.977611,651372.282014,763
5,146,0,506,600457.606686,651721.439328,871
5,146,2,250,600342.910208,651677.368626,843
5,146,2,249,600342.910208,651677.368626,843
6,146,2,1411,600414.598934,651729.267270,871
6,146,1,1375,600676.728558,651562.586278,819
6,146,1,1374,600676.728558,651562.586278,819
6,146,2,1225,600494.044186,651774.351190,872
6,146,2,1224,600494.044186,651774.351190,872
6,146,1,1074,600695.359721,651806.562676,901
6,146,1,1073,600695.359721,651806.562676,901
6,146,2,1003,600535.047289,651793.118127,872
6,146,2,1002,600535.047289,651793.118127,872
6,146,2,807,600402.313763,651897.618273,898
6,146,0,800,600618.601753,651773.133370,873
6,146,0,799,600618.601753,651773.133370,873
6,146,0,726,600606.159859,651987.974955,927
6,146,0,725,600606.159859,651987.974955,927
6,146,1,676,600987.595445,651846.202768,904
6,146,1,506,600251.780571,652045.832681,950
6,146,0,432,600507.208393,651790.603836,872
6,146,0,431,600507.208393,651790.603836,872
6,146,0,420,600377.637498,651822.589896,897
6,146,0,419,600377.637498,651822.589896,897
6,146,0,340,600435.181280,651764.061303,871
6,146,2,250,600342.910208,651677.368626,843
6,146,2,249,600342.910208,651677.368626,843
6,146,0,217,600504.585474,651776.606009,872
7,146,0,1532,600539.577135,651784.472945,872
7,146,2,1411,600414.598934,651729.267270,871
7,146,2,1225,600494.044186,651774.351190,872
7,146,2,1224,600494.044186,651774.351190,872
7,146,2,1003,600535.047289,651793.118127,872
7,146,2,1002,600535.047289,651793.118127,872
7,146,2,807,600402.313763,651897.618273,898
7,146,2,800,600618.601753,651773.133370,873
7,146,2,799,600618.601753,651773.133370,873
7,146,1,726,600550.623129,651526.823535,818
7,146,1,725,600550.623129,651526.823535,818
7,146,1,432,600332.223622,652659.378720,1113
7,146,1,431,600332.223622,652659.378720,1113
7,146,2,420,600377.637498,651822.589896,897
7,146,2,419,600377.637498,651822.589896,897
7,146,1,340,600115.864919,652125.811297,976
7,146,1,250,600043.418901,651967.309267,921
7,146,1,249,600043.418901,651967.309267,921
7,146,1,217,600243.100557,652007.913086,950
8,146,1,1532,600944.511493,651656.578681,849
8,146,0,1481,600554.373257,651832.993559,899
8,146,2,1411,600414.598934,651729.267270,871
8,146,2,1225,600494.044186,651774.351190,872
8,146,2,1224,600494.044186,651774.351190,872
