t,AntennaId,EventCode,PhoneId,x,y,TileId
0,50,0,431,602075.730030,650224.292752,482
0,50,0,432,602075.730030,650224.292752,482
1,50,1,432,601465.195085,650866.660676,638
1,50,1,431,601465.195085,650866.660676,638
9,50,0,514,602100.470194,650226.815206,483
10,50,2,514,602100.470194,650226.815206,483
11,50,1,514,601772.679491,650533.055321,560
60,50,0,1437,602108.273028,650122.354667,456
61,50,2,1437,602108.273028,650122.354667,456
62,50,1,1437,601439.063732,650884.372228,638
62,50,0,1294,602085.577657,650181.034960,456
62,50,0,1293,602085.577657,650181.034960,456
63,50,1,1294,602133.315478,649750.256924,348
63,50,1,1293,602133.315478,649750.256924,348
63,50,0,582,602098.400109,650243.826163,483
64,50,2,582,602098.400109,650243.826163,483
65,50,1,582,601460.676573,650970.639423,665
70,50,0,522,602104.950487,650135.626829,456
71,50,2,522,602104.950487,650135.626829,456
72,50,1,522,601531.407140,650751.885195,612
112,50,0,384,602106.291179,650179.567018,456
112,50,0,357,602049.287172,650229.387689,482
113,50,1,384,602024.952991,649247.426108,212
113,50,1,357,602001.584722,649814.945098,374
124,50,0,410,602101.277817,650181.585173,456
125,50,1,410,602171.961227,649407.718083,267
148,50,0,1335,602048.806159,650243.054615,482
149,50,1,1335,601953.711487,649854.629363,373
155,50,0,1346,602094.945226,650155.331880,456
156,50,2,1346,602094.945226,650155.331880,456
157,50,1,1346,601316.760744,649326.361412,232
191,50,0,691,602051.327763,650235.226129,482
192,50,2,691,602051.327763,650235.226129,482
193,50,2,691,602051.327763,650235.226129,482
194,50,2,691,602051.327763,650235.226129,482
195,50,2,691,602051.327763,650235.226129,482
196,50,2,691,602051.327763,650235.226129,482
197,50,2,691,602051.327763,650235.226129,482
198,50,1,691,601250.683959,650645.820926,582
210,50,0,964,602098.725899,650119.554910,456
210,50,0,963,602098.725899,650119.554910,456
211,50,2,964,602098.725899,650119.554910,456
211,50,2,963,602098.725899,650119.554910,456
212,50,1,964,601253.690842,649425.800733,258
212,50,1,963,601253.690842,649425.800733,258
213,50,0,644,602091.977310,650161.533141,456
214,50,2,644,602091.977310,650161.533141,456
215,50,1,644,601788.079564,649899.132860,372
238,50,0,1291,602076.969545,650177.197264,455
239,50,1,1291,601731.611590,651035.643374,695
270,50,0,1180,602102.058252,650216.716525,483
270,50,0,1074,602073.351589,650136.244463,455
270,50,0,1073,602073.351589,650136.244463,455
271,50,2,1180,602102.058252,650216.716525,483
271,50,1,1074,601756.790554,649926.106726,398
271,50,1,1073,601756.790554,649926.106726,398
272,50,1,1180,601807.535481,649916.950319,399
273,50,0,1494,602104.166787,650106.314126,456
274,50,2,1494,602104.166787,650106.314126,456
275,50,1,1494,601771.805793,649832.266211,371
