AntennaId,Cell Coordinates
139,POLYGON ((605696.0 650913.5, 605687.0 651192.5, 605661.0 651470.0, 605617.5 651745.5, 605556.5 652018.0, 605478.5 652286.0, 605384.0 652548.5, 605273.0 652804.5, 605146.5 653053.5, 605004.5 653293.5, 604847.5 653524.5, 604676.5 653745.0, 604492.0 653954.0, 604294.5 654151.5, 604085.5 654336.0, 603865.0 654507.0, 603634.0 654664.0, 603394.0 654806.0, 603145.0 654933.0, 602889.0 655043.5, 602626.5 655138.0, 602358.5 655216.0, 602086.0 655277.0, 601810.5 655320.5, 601532.5 655347.0, 601253.5 655355.5, 600975.0 655347.0, 600697.0 655320.5, 600421.5 655277.0, 600149.0 655216.0, 599881.0 655138.0, 599618.5 655043.5, 599362.5 654933.0, 599113.5 654806.0, 598873.5 654664.0, 598642.5 654507.0, 598422.0 654336.0, 598213.0 654151.5, 598015.5 653954.0, 597831.0 653745.0, 597660.0 653524.5, 597503.0 653293.5, 597361.0 653053.5, 597234.5 652804.5, 597123.5 652548.5, 597029.0 652286.0, 596951.0 652018.0, 596890.0 651745.5, 596846.5 651470.0, 596820.5 651192.5, 596811.5 650913.5, 596820.5 650634.5, 596846.5 650356.5, 596890.0 650081.0, 596951.0 649808.5, 597029.0 649540.5, 597123.5 649278.0, 597234.5 649022.0, 597361.0 648773.5, 597503.0 648533.0, 597660.0 648302.5, 597831.0 648082.0, 598015.5 647872.5, 598213.0 647675.0, 598422.0 647490.5, 598642.5 647319.5, 598873.5 647162.5, 599113.5 647020.5, 599362.5 646894.0, 599618.5 646783.0, 599881.0 646688.5, 600149.0 646610.5, 600421.5 646550.0, 600697.0 646506.0, 600975.0 646480.0, 601253.5 646471.0, 601532.5 646480.0, 601810.5 646506.0, 602086.0 646550.0, 602358.5 646610.5, 602626.5 646688.5, 602889.0 646783.0, 603145.0 646894.0, 603394.0 647020.5, 603634.0 647162.5, 603865.0 647319.5, 604085.5 647490.5, 604294.5 647675.0, 604492.0 647872.5, 604676.5 648082.0, 604847.5 648302.5, 605004.5 648533.0, 605146.5 648773.5, 605273.0 649022.0, 605384.0 649278.0, 605478.5 649540.5, 605556.5 649808.5, 605617.5 650081.0, 605661.0 650356.5, 605687.0 650634.5, 605696.0 650913.5))
138,POLYGON ((606453.0 650079.0, 606444.0 650358.0, 606418.0 650636.0, 606374.0 650911.5, 606313.5 651184.0, 606235.5 651452.0, 606141.0 651714.5, 606030.0 651970.5, 605903.5 652219.5, 605761.5 652459.5, 605604.5 652690.5, 605433.5 652911.0, 605249.0 653120.0, 605051.5 653317.5, 604842.0 653502.0, 604621.5 653673.0, 604391.0 653830.0, 604150.5 653972.0, 603902.0 654098.5, 603646.0 654209.5, 603383.5 654304.0, 603115.5 654382.0, 602843.0 654442.5, 602567.5 654486.5, 602289.5 654512.5, 602010.5 654521.5, 601731.5 654512.5, 601454.0 654486.5, 601178.5 654442.5, 600906.0 654382.0, 600638.0 654304.0, 600375.5 654209.5, 600119.0 654098.5, 599870.5 653972.0, 599630.5 653830.0, 599399.5 653673.0, 599179.0 653502.0, 598970.0 653317.5, 598772.5 653120.0, 598588.0 652911.0, 598417.0 652690.5, 598260.0 652459.5, 598118.0 652219.5, 597991.0 651970.5, 597880.5 651714.5, 597786.0 651452.0, 597708.0 651184.0, 597647.0 650911.5, 597603.5 650636.0, 597577.0 650358.0, 597568.5 650079.0, 597577.0 649800.5, 597603.5 649522.5, 597647.0 649247.0, 597708.0 648974.5, 597786.0 648706.5, 597880.5 648444.0, 597991.0 648188.0, 598118.0 647939.0, 598260.0 647699.0, 598417.0 647468.0, 598588.0 647247.5, 598772.5 647038.5, 598970.0 646841.0, 599179.0 646656.5, 599399.5 646485.5, 599630.5 646328.5, 599870.5 646186.5, 600119.0 646060.0, 600375.5 645949.0, 600638.0 645854.5, 600906.0 645776.5, 601178.5 645715.5, 601454.0 645672.0, 601731.5 645646.0, 602010.5 645637.0, 602289.5 645646.0, 602567.5 645672.0, 602843.0 645715.5, 603115.5 645776.5, 603383.5 645854.5, 603646.0 645949.0, 603902.0 646060.0, 604150.5 646186.5, 604391.0 646328.5, 604621.5 646485.5, 604842.0 646656.5, 605051.5 646841.0, 605249.0 647038.5, 605433.5 647247.5, 605604.5 647468.0, 605761.5 647699.0, 605903.5 647939.0, 606030.0 648188.0, 606141.0 648444.0, 606235.5 648706.5, 606313.5 648974.5, 606374.0 649247.0, 606418.0 649522.5, 606444.0 649800.5, 606453.0 650079.0))
137,POLYGON ((605447.5 652453.5, 605438.5 652732.5, 605412.5 653010.0, 605369.0 653285.5, 605308.0 653558.0, 605230.0 653826.0, 605135.5 654088.5, 605024.5 654345.0, 604898.0 654593.5, 604756.0 654833.5, 604599.0 655064.5, 604428.0 655285.0, 604243.5 655494.5, 604046.0 655691.5, 603837.0 655876.0, 603616.5 656047.0, 603385.5 656204.0, 603145.5 656346.0, 602896.5 656473.0, 602640.5 656583.5, 602378.0 656678.0, 602110.0 656756.0, 601837.5 656817.0, 601562.0 656860.5, 601284.0 656887.0, 601005.5 656895.5, 600726.5 656887.0, 600448.5 656860.5, 600173.0 656817.0, 599900.5 656756.0, 599632.5 656678.0, 599370.0 656583.5, 599114.0 656473.0, 598865.5 656346.0, 598625.0 656204.0, 598394.0 656047.0, 598173.5 655876.0, 597964.5 655691.5, 597767.0 655494.5, 597582.5 655285.0, 597411.5 655064.5, 597254.5 654833.5, 597112.5 654593.5, 596986.0 654345.0, 596875.0 654088.5, 596780.5 653826.0, 596702.5 653558.0, 596642.0 653285.5, 596598.0 653010.0, 596572.0 652732.5, 596563.0 652453.5, 596572.0 652174.5, 596598.0 651896.5, 596642.0 651621.0, 596702.5 651348.5, 596780.5 651080.5, 596875.0 650818.0, 596986.0 650562.0, 597112.5 650313.5, 597254.5 650073.0, 597411.5 649842.5, 597582.5 649622.0, 597767.0 649412.5, 597964.5 649215.0, 598173.5 649030.5, 598394.0 648859.5, 598625.0 648702.5, 598865.5 648560.5, 599114.0 648434.0, 599370.0 648323.0, 599632.5 648228.5, 599900.5 648150.5, 600173.0 648090.0, 600448.5 648046.0, 600726.5 648020.0, 601005.5 648011.0, 601284.0 648020.0, 601562.0 648046.0, 601837.5 648090.0, 602110.0 648150.5, 602378.0 648228.5, 602640.5 648323.0, 602896.5 648434.0, 603145.5 648560.5, 603385.5 648702.5, 603616.5 648859.5, 603837.0 649030.5, 604046.0 649215.0, 604243.5 649412.5, 604428.0 649622.0, 604599.0 649842.5, 604756.0 650073.0, 604898.0 650313.5, 605024.5 650562.0, 605135.5 650818.0, 605230.0 651080.5, 605308.0 651348.5, 605369.0 651621.0, 605412.5 651896.5, 605438.5 652174.5, 605447.5 652453.5))
136,POLYGON ((606272.0 651006.5, 606263.0 651285.5, 606237.0 651563.5, 606193.0 651839.0, 606132.0 652111.5, 606054.5 652379.0, 605960.0 652642.0, 605849.0 652898.0, 605722.5 653146.5, 605580.5 653387.0, 605423.5 653617.5, 605252.5 653838.0, 605068.0 654047.5, 604870.5 654244.5, 604661.0 654429.5, 604440.5 654600.5, 604210.0 654757.0, 603969.5 654899.0, 603721.0 655026.0, 603465.0 655137.0, 603202.5 655231.5, 602934.5 655309.0, 602662.0 655370.0, 602386.5 655413.5, 602108.5 655440.0, 601829.5 655448.5, 601550.5 655440.0, 601273.0 655413.5, 600997.0 655370.0, 600725.0 655309.0, 600457.0 655231.5, 600194.5 655137.0, 599938.0 655026.0, 599689.5 654899.0, 599449.5 654757.0, 599218.5 654600.5, 598998.0 654429.5, 598788.5 654244.5, 598591.5 654047.5, 598407.0 653838.0, 598236.0 653617.5, 598079.0 653387.0, 597937.0 653146.5, 597810.0 652898.0, 597699.5 652642.0, 597605.0 652379.0, 597527.0 652111.5, 597466.0 651839.0, 597422.5 651563.5, 597396.0 651285.5, 597387.5 651006.5, 597396.0 650727.5, 597422.5 650450.0, 597466.0 650174.0, 597527.0 649902.0, 597605.0 649634.0, 597699.5 649371.0, 597810.0 649115.0, 597937.0 648866.5, 598079.0 648626.5, 598236.0 648395.5, 598407.0 648175.0, 598591.5 647965.5, 598788.5 647768.5, 598998.0 647584.0, 599218.5 647412.5, 599449.5 647256.0, 599689.5 647114.0, 599938.0 646987.0, 600194.5 646876.5, 600457.0 646782.0, 600725.0 646704.0, 600997.0 646643.0, 601273.0 646599.5, 601550.5 646573.0, 601829.5 646564.5, 602108.5 646573.0, 602386.5 646599.5, 602662.0 646643.0, 602934.5 646704.0, 603202.5 646782.0, 603465.0 646876.5, 603721.0 646987.0, 603969.5 647114.0, 604210.0 647256.0, 604440.5 647412.5, 604661.0 647584.0, 604870.5 647768.5, 605068.0 647965.5, 605252.5 648175.0, 605423.5 648395.5, 605580.5 648626.5, 605722.5 648866.5, 605849.0 649115.0, 605960.0 649371.0, 606054.5 649634.0, 606132.0 649902.0, 606193.0 650174.0, 606237.0 650450.0, 606263.0 650727.5, 606272.0 651006.5))
135,POLYGON ((604583.0 651817.5, 604574.0 652096.5, 604548.0 652374.0, 604504.5 652650.0, 604443.5 652922.0, 604365.5 653190.0, 604271.0 653452.5, 604160.0 653709.0, 604033.5 653957.5, 603891.5 654197.5, 603734.5 654428.5, 603563.5 654649.0, 603379.0 654858.5, 603181.5 655055.5, 602972.5 655240.0, 602752.0 655411.0, 602521.0 655568.0, 602281.0 655710.0, 602032.0 655837.0, 601776.0 655947.5, 601513.5 656042.0, 601245.5 656120.0, 600973.0 656181.0, 600697.5 656224.5, 600419.5 656251.0, 600141.0 656259.5, 599862.0 656251.0, 599584.0 656224.5, 599308.5 656181.0, 599036.0 656120.0, 598768.0 656042.0, 598505.5 655947.5, 598249.5 655837.0, 598000.5 655710.0, 597760.5 655568.0, 597529.5 655411.0, 597309.0 655240.0, 597100.0 655055.5, 596902.5 654858.5, 596718.0 654649.0, 596547.0 654428.5, 596390.0 654197.5, 596248.0 653957.5, 596121.5 653709.0, 596010.5 653452.5, 595916.0 653190.0, 595838.0 652922.0, 595777.5 652650.0, 595733.5 652374.0, 595707.5 652096.5, 595698.5 651817.5, 595707.5 651538.5, 595733.5 651260.5, 595777.5 650985.0, 595838.0 650712.5, 595916.0 650444.5, 596010.5 650182.0, 596121.5 649926.0, 596248.0 649677.5, 596390.0 649437.0, 596547.0 649206.5, 596718.0 648986.0, 596902.5 648776.5, 597100.0 648579.0, 597309.0 648394.5, 597529.5 648223.5, 597760.5 648067.0, 598000.5 647924.5, 598249.5 647798.0, 598505.5 647687.0, 598768.0 647592.5, 599036.0 647515.0, 599308.5 647454.0, 599584.0 647410.5, 599862.0 647384.0, 600141.0 647375.0, 600419.5 647384.0, 600697.5 647410.5, 600973.0 647454.0, 601245.5 647515.0, 601513.5 647592.5, 601776.0 647687.0, 602032.0 647798.0, 602281.0 647924.5, 602521.0 648067.0, 602752.0 648223.5, 602972.5 648394.5, 603181.5 648579.0, 603379.0 648776.5, 603563.5 648986.0, 603734.5 649206.5, 603891.5 649437.0, 604033.5 649677.5, 604160.0 649926.0, 604271.0 650182.0, 604365.5 650444.5, 604443.5 650712.5, 604504.5 650985.0, 604548.0 651260.5, 604574.0 651538.5, 604583.0 651817.5))
134,POLYGON ((606350.5 650247.0, 606341.5 650526.0, 606315.5 650804.0, 606272.0 651079.5, 606211.0 651352.0, 606133.0 651620.0, 606038.5 651882.5, 605927.5 652138.5, 605801.0 652387.5, 605659.0 652627.5, 605502.0 652858.5, 605331.0 653079.0, 605146.5 653288.0, 604949.0 653485.5, 604740.0 653670.0, 604519.5 653841.0, 604288.5 653998.0, 604048.5 654140.0, 603799.5 654266.5, 603543.5 654377.5, 603281.0 654472.0, 603013.0 654550.0, 602740.5 654610.5, 602465.0 654654.5, 602187.5 654680.5, 601908.5 654689.5, 601629.5 654680.5, 601351.5 654654.5, 601076.0 654610.5, 600803.5 654550.0, 600535.5 654472.0, 600273.0 654377.5, 600017.0 654266.5, 599768.5 654140.0, 599528.0 653998.0, 599297.5 653841.0, 599077.0 653670.0, 598867.5 653485.5, 598670.0 653288.0, 598485.5 653079.0, 598314.5 652858.5, 598157.5 652627.5, 598015.5 652387.5, 597889.0 652138.5, 597778.0 651882.5, 597683.5 651620.0, 597605.5 651352.0, 597545.0 651079.5, 597501.0 650804.0, 597475.0 650526.0, 597466.0 650247.0, 597475.0 649968.5, 597501.0 649690.5, 597545.0 649415.0, 597605.5 649142.5, 597683.5 648874.5, 597778.0 648612.0, 597889.0 648356.0, 598015.5 648107.0, 598157.5 647867.0, 598314.5 647636.0, 598485.5 647415.5, 598670.0 647206.5, 598867.5 647009.0, 599077.0 646824.5, 599297.5 646653.5, 599528.0 646496.5, 599768.5 646354.5, 600017.0 646228.0, 600273.0 646117.0, 600535.5 646022.5, 600803.5 645944.5, 601076.0 645883.5, 601351.5 645840.0, 601629.5 645814.0, 601908.5 645805.0, 602187.5 645814.0, 602465.0 645840.0, 602740.5 645883.5, 603013.0 645944.5, 603281.0 646022.5, 603543.5 646117.0, 603799.5 646228.0, 604048.5 646354.5, 604288.5 646496.5, 604519.5 646653.5, 604740.0 646824.5, 604949.0 647009.0, 605146.5 647206.5, 605331.0 647415.5, 605502.0 647636.0, 605659.0 647867.0, 605801.0 648107.0, 605927.5 648356.0, 606038.5 648612.0, 606133.0 648874.5, 606211.0 649142.5, 606272.0 649415.0, 606315.5 649690.5, 606341.5 649968.5, 606350.5 650247.0))
133,POLYGON ((605438.0 653146.0, 605429.5 653425.0, 605403.0 653703.0, 605359.5 653978.5, 605298.5 654251.0, 605220.5 654518.5, 605126.0 654781.5, 605015.5 655037.5, 604888.5 655286.0, 604746.5 655526.5, 604589.5 655757.0, 604418.5 655977.5, 604234.0 656187.0, 604037.0 656384.0, 603827.5 656569.0, 603607.0 656740.0, 603376.0 656896.5, 603136.0 657038.5, 602887.5 657165.5, 602631.0 657276.5, 602368.5 657371.0, 602100.5 657448.5, 601828.5 657509.5, 601552.5 657553.0, 601275.0 657579.5, 600996.0 657588.0, 600717.0 657579.5, 600439.0 657553.0, 600163.5 657509.5, 599891.0 657448.5, 599623.0 657371.0, 599360.5 657276.5, 599104.5 657165.5, 598856.0 657038.5, 598615.5 656896.5, 598385.0 656740.0, 598164.5 656569.0, 597955.0 656384.0, 597757.5 656187.0, 597573.0 655977.5, 597402.0 655757.0, 597245.0 655526.5, 597103.0 655286.0, 596976.5 655037.5, 596865.5 654781.5, 596771.0 654518.5, 596693.5 654251.0, 596632.5 653978.5, 596588.5 653703.0, 596562.5 653425.0, 596553.5 653146.0, 596562.5 652867.0, 596588.5 652589.5, 596632.5 652313.5, 596693.5 652041.5, 596771.0 651773.5, 596865.5 651510.5, 596976.5 651254.5, 597103.0 651006.0, 597245.0 650766.0, 597402.0 650535.0, 597573.0 650314.5, 597757.5 650105.0, 597955.0 649908.0, 598164.5 649723.5, 598385.0 649552.0, 598615.5 649395.5, 598856.0 649253.5, 599104.5 649126.5, 599360.5 649016.0, 599623.0 648921.5, 599891.0 648843.5, 600163.5 648782.5, 600439.0 648739.0, 600717.0 648712.5, 600996.0 648704.0, 601275.0 648712.5, 601552.5 648739.0, 601828.5 648782.5, 602100.5 648843.5, 602368.5 648921.5, 602631.0 649016.0, 602887.5 649126.5, 603136.0 649253.5, 603376.0 649395.5, 603607.0 649552.0, 603827.5 649723.5, 604037.0 649908.0, 604234.0 650105.0, 604418.5 650314.5, 604589.5 650535.0, 604746.5 650766.0, 604888.5 651006.0, 605015.5 651254.5, 605126.0 651510.5, 605220.5 651773.5, 605298.5 652041.5, 605359.5 652313.5, 605403.0 652589.5, 605429.5 652867.0, 605438.0 653146.0))
132,POLYGON ((605564.0 650482.0, 605555.5 650760.5, 605529.0 651038.5, 605485.5 651314.0, 605424.5 651586.5, 605346.5 651854.5, 605252.0 652117.0, 605141.5 652373.0, 605014.5 652622.0, 604872.5 652862.0, 604715.5 653093.0, 604544.5 653313.5, 604360.0 653522.5, 604163.0 653720.0, 603953.5 653904.5, 603733.0 654075.5, 603502.0 654232.5, 603262.0 654374.5, 603013.5 654501.0, 602757.0 654612.0, 602494.5 654706.5, 602226.5 654784.5, 601954.5 654845.5, 601678.5 654889.0, 601401.0 654915.0, 601122.0 654924.0, 600843.0 654915.0, 600565.0 654889.0, 600289.5 654845.5, 600017.0 654784.5, 599749.0 654706.5, 599486.5 654612.0, 599230.5 654501.0, 598982.0 654374.5, 598741.5 654232.5, 598511.0 654075.5, 598290.5 653904.5, 598081.0 653720.0, 597883.5 653522.5, 597699.0 653313.5, 597528.0 653093.0, 597371.0 652862.0, 597229.0 652622.0, 597102.5 652373.0, 596991.5 652117.0, 596897.0 651854.5, 596819.5 651586.5, 596758.5 651314.0, 596714.5 651038.5, 596688.5 650760.5, 596679.5 650482.0, 596688.5 650203.0, 596714.5 649925.0, 596758.5 649649.5, 596819.5 649377.0, 596897.0 649109.0, 596991.5 648846.5, 597102.5 648590.5, 597229.0 648341.5, 597371.0 648101.5, 597528.0 647870.5, 597699.0 647650.0, 597883.5 647441.0, 598081.0 647243.5, 598290.5 647059.0, 598511.0 646888.0, 598741.5 646731.0, 598982.0 646589.0, 599230.5 646462.5, 599486.5 646351.5, 599749.0 646257.0, 600017.0 646179.0, 600289.5 646118.5, 600565.0 646074.5, 600843.0 646048.5, 601122.0 646039.5, 601401.0 646048.5, 601678.5 646074.5, 601954.5 646118.5, 602226.5 646179.0, 602494.5 646257.0, 602757.0 646351.5, 603013.5 646462.5, 603262.0 646589.0, 603502.0 646731.0, 603733.0 646888.0, 603953.5 647059.0, 604163.0 647243.5, 604360.0 647441.0, 604544.5 647650.0, 604715.5 647870.5, 604872.5 648101.5, 605014.5 648341.5, 605141.5 648590.5, 605252.0 648846.5, 605346.5 649109.0, 605424.5 649377.0, 605485.5 649649.5, 605529.0 649925.0, 605555.5 650203.0, 605564.0 650482.0))
131,POLYGON ((605719.0 651692.0, 605710.5 651971.0, 605684.0 652248.5, 605640.5 652524.0, 605579.5 652796.5, 605501.5 653064.5, 605407.0 653327.0, 605296.5 653583.0, 605169.5 653832.0, 605027.5 654072.0, 604870.5 654303.0, 604699.5 654523.5, 604515.0 654732.5, 604317.5 654930.0, 604108.5 655114.5, 603888.0 655285.5, 603657.0 655442.5, 603417.0 655584.5, 603168.0 655711.0, 602912.0 655822.0, 602649.5 655916.5, 602381.5 655994.5, 602109.0 656055.5, 601833.5 656099.0, 601556.0 656125.5, 601277.0 656134.0, 600998.0 656125.5, 600720.0 656099.0, 600444.5 656055.5, 600172.0 655994.5, 599904.0 655916.5, 599641.5 655822.0, 599385.5 655711.0, 599137.0 655584.5, 598896.5 655442.5, 598666.0 655285.5, 598445.5 655114.5, 598236.0 654930.0, 598038.5 654732.5, 597854.0 654523.5, 597683.0 654303.0, 597526.0 654072.0, 597384.0 653832.0, 597257.5 653583.0, 597146.5 653327.0, 597052.0 653064.5, 596974.0 652796.5, 596913.5 652524.0, 596869.5 652248.5, 596843.5 651971.0, 596834.5 651692.0, 596843.5 651413.0, 596869.5 651135.0, 596913.5 650859.5, 596974.0 650587.0, 597052.0 650319.0, 597146.5 650056.5, 597257.5 649800.5, 597384.0 649552.0, 597526.0 649311.5, 597683.0 649081.0, 597854.0 648860.5, 598038.5 648651.0, 598236.0 648453.5, 598445.5 648269.0, 598666.0 648098.0, 598896.5 647941.0, 599137.0 647799.0, 599385.5 647672.5, 599641.5 647561.5, 599904.0 647467.0, 600172.0 647389.0, 600444.5 647328.5, 600720.0 647284.5, 600998.0 647258.5, 601277.0 647249.5, 601556.0 647258.5, 601833.5 647284.5, 602109.0 647328.5, 602381.5 647389.0, 602649.5 647467.0, 602912.0 647561.5, 603168.0 647672.5, 603417.0 647799.0, 603657.0 647941.0, 603888.0 648098.0, 604108.5 648269.0, 604317.5 648453.5, 604515.0 648651.0, 604699.5 648860.5, 604870.5 649081.0, 605027.5 649311.5, 605169.5 649552.0, 605296.5 649800.5, 605407.0 650056.5, 605501.5 650319.0, 605579.5 650587.0, 605640.5 650859.5, 605684.0 651135.0, 605710.5 651413.0, 605719.0 651692.0))
130,POLYGON ((606476.5 649755.0, 606468.0 650033.5, 606441.5 650311.5, 606398.0 650587.0, 606337.0 650859.5, 606259.0 651127.5, 606164.5 651390.0, 606054.0 651646.0, 605927.0 651895.0, 605785.0 652135.0, 605628.0 652366.0, 605457.0 652586.5, 605272.5 652795.5, 605075.5 652993.0, 604866.0 653177.5, 604645.5 653348.5, 604414.5 653505.5, 604174.5 653647.5, 603926.0 653774.0, 603669.5 653885.0, 603407.0 653979.5, 603139.0 654057.5, 602867.0 654118.5, 602591.0 654162.0, 602313.5 654188.0, 602034.5 654197.0, 601755.5 654188.0, 601477.5 654162.0, 601202.0 654118.5, 600929.5 654057.5, 600661.5 653979.5, 600399.0 653885.0, 600143.0 653774.0, 599894.5 653647.5, 599654.0 653505.5, 599423.5 653348.5, 599203.0 653177.5, 598993.5 652993.0, 598796.0 652795.5, 598611.5 652586.5, 598440.5 652366.0, 598283.5 652135.0, 598141.5 651895.0, 598015.0 651646.0, 597904.0 651390.0, 597809.5 651127.5, 597731.5 650859.5, 597671.0 650587.0, 597627.0 650311.5, 597601.0 650033.5, 597592.0 649755.0, 597601.0 649476.0, 597627.0 649198.0, 597671.0 648922.5, 597731.5 648650.0, 597809.5 648382.0, 597904.0 648119.5, 598015.0 647863.5, 598141.5 647615.0, 598283.5 647374.5, 598440.5 647144.0, 598611.5 646923.0, 598796.0 646714.0, 598993.5 646516.5, 599203.0 646332.0, 599423.5 646161.0, 599654.0 646004.0, 599894.5 645862.0, 600143.0 645735.5, 600399.0 645624.5, 600661.5 645530.0, 600929.5 645452.0, 601202.0 645391.5, 601477.5 645347.5, 601755.5 645321.5, 602034.5 645312.5, 602313.5 645321.5, 602591.0 645347.5, 602867.0 645391.5, 603139.0 645452.0, 603407.0 645530.0, 603669.5 645624.5, 603926.0 645735.5, 604174.5 645862.0, 604414.5 646004.0, 604645.5 646161.0, 604866.0 646332.0, 605075.5 646516.5, 605272.5 646714.0, 605457.0 646923.0, 605628.0 647144.0, 605785.0 647374.5, 605927.0 647615.0, 606054.0 647863.5, 606164.5 648119.5, 606259.0 648382.0, 606337.0 648650.0, 606398.0 648922.5, 606441.5 649198.0, 606468.0 649476.0, 606476.5 649755.0))
129,POLYGON ((606436.0 650679.5, 606427.5 650958.5, 606401.0 651236.0, 606357.5 651512.0, 606296.5 651784.0, 606218.5 652052.0, 606124.0 652315.0, 606013.5 652571.0, 605886.5 652819.5, 605744.5 653059.5, 605587.5 653290.5, 605416.5 653511.0, 605232.0 653720.5, 605035.0 653917.5, 604825.5 654102.5, 604605.0 654273.5, 604374.0 654430.0, 604134.0 654572.0, 603885.5 654699.0, 603629.0 654809.5, 603366.5 654904.5, 603098.5 654982.0, 602826.5 655043.0, 602550.5 655086.5, 602273.0 655113.0, 601994.0 655121.5, 601715.0 655113.0, 601437.0 655086.5, 601161.5 655043.0, 600889.0 654982.0, 600621.0 654904.5, 600358.5 654809.5, 600102.5 654699.0, 599854.0 654572.0, 599613.5 654430.0, 599383.0 654273.5, 599162.5 654102.5, 598953.0 653917.5, 598755.5 653720.5, 598571.0 653511.0, 598400.0 653290.5, 598243.0 653059.5, 598101.0 652819.5, 597974.5 652571.0, 597863.5 652315.0, 597769.0 652052.0, 597691.0 651784.0, 597630.5 651512.0, 597586.5 651236.0, 597560.5 650958.5, 597551.5 650679.5, 597560.5 650400.5, 597586.5 650122.5, 597630.5 649847.0, 597691.0 649575.0, 597769.0 649307.0, 597863.5 649044.0, 597974.5 648788.0, 598101.0 648539.5, 598243.0 648299.0, 598400.0 648068.5, 598571.0 647848.0, 598755.5 647638.5, 598953.0 647441.5, 599162.5 647256.5, 599383.0 647085.5, 599613.5 646929.0, 599854.0 646787.0, 600102.5 646660.0, 600358.5 646549.0, 600621.0 646454.5, 600889.0 646377.0, 601161.5 646316.0, 601437.0 646272.5, 601715.0 646246.0, 601994.0 646237.5, 602273.0 646246.0, 602550.5 646272.5, 602826.5 646316.0, 603098.5 646377.0, 603366.5 646454.5, 603629.0 646549.0, 603885.5 646660.0, 604134.0 646787.0, 604374.0 646929.0, 604605.0 647085.5, 604825.5 647256.5, 605035.0 647441.5, 605232.0 647638.5, 605416.5 647848.0, 605587.5 648068.5, 605744.5 648299.0, 605886.5 648539.5, 606013.5 648788.0, 606124.0 649044.0, 606218.5 649307.0, 606296.5 649575.0, 606357.5 649847.0, 606401.0 650122.5, 606427.5 650400.5, 606436.0 650679.5))
128,POLYGON ((605909.0 652092.5, 605900.5 652371.5, 605874.0 652649.5, 605830.5 652925.0, 605769.5 653197.5, 605691.5 653465.5, 605597.0 653728.0, 605486.5 653984.0, 605359.5 654233.0, 605217.5 654473.0, 605060.5 654704.0, 604889.5 654924.5, 604705.0 655133.5, 604508.0 655331.0, 604298.5 655515.5, 604078.0 655686.5, 603847.0 655843.5, 603607.0 655985.5, 603358.5 656112.0, 603102.0 656223.0, 602839.5 656317.5, 602571.5 656395.5, 602299.5 656456.5, 602023.5 656500.0, 601746.0 656526.0, 601467.0 656535.0, 601188.0 656526.0, 600910.0 656500.0, 600634.5 656456.5, 600362.0 656395.5, 600094.0 656317.5, 599831.5 656223.0, 599575.5 656112.0, 599327.0 655985.5, 599086.5 655843.5, 598856.0 655686.5, 598635.5 655515.5, 598426.0 655331.0, 598228.5 655133.5, 598044.0 654924.5, 597873.0 654704.0, 597716.5 654473.0, 597574.0 654233.0, 597447.5 653984.0, 597336.5 653728.0, 597242.0 653465.5, 597164.5 653197.5, 597103.5 652925.0, 597060.0 652649.5, 597033.5 652371.5, 597024.5 652092.5, 597033.5 651814.0, 597060.0 651536.0, 597103.5 651260.5, 597164.5 650988.0, 597242.0 650720.0, 597336.5 650457.5, 597447.5 650201.5, 597574.0 649952.5, 597716.5 649712.5, 597873.0 649481.5, 598044.0 649261.0, 598228.5 649052.0, 598426.0 648854.5, 598635.5 648670.0, 598856.0 648499.0, 599086.5 648342.0, 599327.0 648200.0, 599575.5 648073.5, 599831.5 647962.5, 600094.0 647868.0, 600362.0 647790.0, 600634.5 647729.0, 600910.0 647685.5, 601188.0 647659.5, 601467.0 647650.5, 601746.0 647659.5, 602023.5 647685.5, 602299.5 647729.0, 602571.5 647790.0, 602839.5 647868.0, 603102.0 647962.5, 603358.5 648073.5, 603607.0 648200.0, 603847.0 648342.0, 604078.0 648499.0, 604298.5 648670.0, 604508.0 648854.5, 604705.0 649052.0, 604889.5 649261.0, 605060.5 649481.5, 605217.5 649712.5, 605359.5 649952.5, 605486.5 650201.5, 605597.0 650457.5, 605691.5 650720.0, 605769.5 650988.0, 605830.5 651260.5, 605874.0 651536.0, 605900.5 651814.0, 605909.0 652092.5))
