t,AntennaId,EventCode,PhoneId,x,y,TileId
0,53,0,1209,602052.796993,650479.417640,536
1,53,1,1209,601174.400185,651182.403170,716
12,53,0,678,602008.798740,650399.819316,509
13,53,2,678,602008.798740,650399.819316,509
14,53,1,678,601319.003192,651100.452720,691
15,53,0,209,602071.009439,650275.148374,482
15,53,0,208,602071.009439,650275.148374,482
16,53,2,209,602071.009439,650275.148374,482
16,53,2,208,602071.009439,650275.148374,482
17,53,1,209,601832.668719,650559.630652,561
17,53,1,208,601832.668719,650559.630652,561
29,53,0,1028,602068.191202,650452.972575,536
30,53,0,1594,602001.654647,650377.571364,509
30,53,0,1593,602001.654647,650377.571364,509
30,53,2,1028,602068.191202,650452.972575,536
31,53,2,1594,602001.654647,650377.571364,509
31,53,2,1593,602001.654647,650377.571364,509
31,53,2,1028,602068.191202,650452.972575,536
32,53,1,1594,601714.740575,650685.825594,587
32,53,1,1593,601714.740575,650685.825594,587
32,53,2,1028,602068.191202,650452.972575,536
32,53,0,527,602066.599884,650248.322775,482
33,53,2,1028,602068.191202,650452.972575,536
33,53,1,527,602018.034644,649873.919126,374
34,53,2,1028,602068.191202,650452.972575,536
35,53,2,1028,602068.191202,650452.972575,536
36,53,2,1028,602068.191202,650452.972575,536
37,53,1,1028,601332.051832,651273.308484,745
41,53,0,1147,602027.139105,650260.510678,482
41,53,0,998,602030.509197,650329.278011,509
42,53,1,1147,602143.071406,649387.175886,240
42,53,2,998,602030.509197,650329.278011,509
43,53,2,998,602030.509197,650329.278011,509
44,53,2,998,602030.509197,650329.278011,509
45,53,2,998,602030.509197,650329.278011,509
46,53,2,998,602030.509197,650329.278011,509
47,53,2,998,602030.509197,650329.278011,509
47,53,0,968,601979.403037,650352.093856,509
47,53,0,967,601979.403037,650352.093856,509
48,53,2,998,602030.509197,650329.278011,509
48,53,1,968,601961.672827,649570.523238,292
48,53,1,967,601961.672827,649570.523238,292
49,53,2,998,602030.509197,650329.278011,509
50,53,0,1429,602002.008309,650465.319004,536
50,53,1,998,601755.243976,650591.052612,560
51,53,1,1429,601850.349163,649519.377031,291
53,53,0,1325,602090.038348,650269.212708,483
54,53,2,1325,602090.038348,650269.212708,483
55,53,2,1325,602090.038348,650269.212708,483
56,53,2,1325,602090.038348,650269.212708,483
57,53,2,1325,602090.038348,650269.212708,483
58,53,2,1325,602090.038348,650269.212708,483
59,53,2,1325,602090.038348,650269.212708,483
59,53,0,1047,602023.057074,650300.756958,482
60,53,2,1325,602090.038348,650269.212708,483
60,53,2,1047,602023.057074,650300.756958,482
61,53,2,1325,602090.038348,650269.212708,483
61,53,1,1047,601797.262872,650590.939213,561
61,53,0,644,602056.183125,650363.509188,509
62,53,2,1325,602090.038348,650269.212708,483
62,53,1,644,602087.977783,649963.263205,402
63,53,0,1552,601980.776739,650366.675361,509
63,53,2,1325,602090.038348,650269.212708,483
64,53,1,1552,602110.481204,650026.992096,429
64,53,2,1325,602090.038348,650269.212708,483
65,53,2,1325,602090.038348,650269.212708,483
66,53,2,1325,602090.038348,650269.212708,483
67,53,2,1325,602090.038348,650269.212708,483
68,53,2,1325,602090.038348,650269.212708,483
69,53,2,1325,602090.038348,650269.212708,483
69,53,0,303,602051.540051,650247.132929,482
70,53,2,1325,602090.038348,650269.212708,483
70,53,1,303,602166.563698,649454.418506,267
71,53,1,1325,601520.665833,651010.880907,693
87,53,0,890,601981.921217,650376.301556,509
87,53,0,889,601981.921217,650376.301556,509
88,53,2,890,601981.921217,650376.301556,509
88,53,2,889,601981.921217,650376.301556,509
88,53,0,353,602001.343955,650305.549612,509
88,53,0,352,602001.343955,650305.549612,509
89,53,1,890,601671.144778,650617.051885,586
89,53,1,889,601671.144778,650617.051885,586
89,53,2,353,602001.343955,650305.549612,509
89,53,2,352,602001.343955,650305.549612,509
90,53,1,353,601344.373692,651119.004972,718
90,53,1,352,601344.373692,651119.004972,718
95,53,0,557,602005.360873,650274.173675,482
96,53,1,557,601998.665480,650672.163872,590
103,53,0,1527,601952.293832,650456.822115,535
103,53,0,1526,601952.293832,650456.822115,535
104,53,1,1527,601954.256115,649640.119345,319
104,53,1,1526,601954.256115,649640.119345,319
104,53,0,1077,602079.430460,650467.334758,537
105,53,2,1077,602079.430460,650467.334758,537
106,53,1,1077,601762.979482,650705.987237,614
107,53,0,1060,602085.853655,650433.424237,537
108,53,2,1060,602085.853655,650433.424237,537
109,53,1,1060,601306.442378,651126.959015,718
119,53,0,807,602085.783622,650342.679436,510
119,53,0,777,601993.701892,650422.209286,536
120,53,0,1312,602011.491835,650327.510840,509
120,53,0,1311,602011.491835,650327.510840,509
120,53,2,807,602085.783622,650342.679436,510
120,53,2,777,601993.701892,650422.209286,536
121,53,1,1312,602012.485361,649412.327430,266
121,53,1,1311,602012.485361,649412.327430,266
121,53,1,807,601302.544483,651146.647846,718
121,53,2,777,601993.701892,650422.209286,536
122,53,1,777,602217.866346,649390.204851,241
124,53,0,460,602058.285205,650314.329991,509
125,53,0,1382,602000.105961,650387.501959,509
125,53,0,1381,602000.105961,650387.501959,509
125,53,1,460,602036.185559,649454.303697,266
126,53,2,1382,602000.105961,650387.501959,509
126,53,2,1381,602000.105961,650387.501959,509
127,53,2,1382,602000.105961,650387.501959,509
127,53,2,1381,602000.105961,650387.501959,509
128,53,2,1382,602000.105961,650387.501959,509
128,53,2,1381,602000.105961,650387.501959,509
129,53,2,1382,602000.105961,650387.501959,509
129,53,2,1381,602000.105961,650387.501959,509
130,53,2,1382,602000.105961,650387.501959,509
130,53,2,1381,602000.105961,650387.501959,509
131,53,1,1382,601307.016770,651168.264069,718
131,53,1,1381,601307.016770,651168.264069,718
135,53,0,810,601996.913064,650311.517664,509
136,53,1,810,601193.660086,650925.113467,663
138,53,0,567,602007.334941,650471.296292,536
139,53,2,567,602007.334941,650471.296292,536
140,53,1,567,601809.451299,650759.042872,615
142,53,0,1437,601972.130835,650356.288460,508
143,53,1,1437,602203.205335,649368.808627,241
143,53,0,296,602084.172888,650409.907599,537
144,53,1,296,601629.054517,651251.513762,748
149,53,0,602,602026.062241,650468.273063,536
150,53,2,602,602026.062241,650468.273063,536
151,53,0,1401,602079.874908,650394.948279,510
151,53,2,602,602026.062241,650468.273063,536
151,53,0,413,602005.432480,650339.880239,509
152,53,2,1401,602079.874908,650394.948279,510
152,53,0,1037,602026.318425,650267.870450,482
152,53,2,602,602026.062241,650468.273063,536
152,53,2,413,602005.432480,650339.880239,509
153,53,0,1494,602089.257627,650382.721071,510
153,53,2,1401,602079.874908,650394.948279,510
153,53,2,1037,602026.318425,650267.870450,482
153,53,2,602,602026.062241,650468.273063,536
153,53,2,413,602005.432480,650339.880239,509
154,53,2,1494,602089.257627,650382.721071,510
154,53,2,1401,602079.874908,650394.948279,510
154,53,1,1037,601222.219473,649417.904842,258
154,53,2,602,602026.062241,650468.273063,536
154,53,2,413,602005.432480,650339.880239,509
155,53,1,1494,601828.403410,650039.907468,426
155,53,2,1401,602079.874908,650394.948279,510
155,53,1,602,601725.081197,650153.409962,452
155,53,2,413,602005.432480,650339.880239,509
156,53,2,1401,602079.874908,650394.948279,510
156,53,2,413,602005.432480,650339.880239,509
157,53,2,1401,602079.874908,650394.948279,510
157,53,2,413,602005.432480,650339.880239,509
158,53,2,1401,602079.874908,650394.948279,510
158,53,2,413,602005.432480,650339.880239,509
159,53,2,1401,602079.874908,650394.948279,510
159,53,2,413,602005.432480,650339.880239,509
160,53,2,1401,602079.874908,650394.948279,510
160,53,2,413,602005.432480,650339.880239,509
161,53,2,1401,602079.874908,650394.948279,510
161,53,2,413,602005.432480,650339.880239,509
162,53,2,1401,602079.874908,650394.948279,510
162,53,2,413,602005.432480,650339.880239,509
163,53,2,1401,602079.874908,650394.948279,510
163,53,2,413,602005.432480,650339.880239,509
164,53,2,1401,602079.874908,650394.948279,510
164,53,0,913,601985.506584,650458.393178,536
164,53,2,413,602005.432480,650339.880239,509
165,53,2,1401,602079.874908,650394.948279,510
165,53,2,913,601985.506584,650458.393178,536
165,53,2,413,602005.432480,650339.880239,509
166,53,1,1401,601557.277746,649701.082287,315
166,53,1,913,601715.818417,650217.986963,479
166,53,2,413,602005.432480,650339.880239,509
167,53,2,413,602005.432480,650339.880239,509
168,53,2,413,602005.432480,650339.880239,509
169,53,2,413,602005.432480,650339.880239,509
170,53,2,413,602005.432480,650339.880239,509
171,53,2,413,602005.432480,650339.880239,509
172,53,2,413,602005.432480,650339.880239,509
173,53,2,413,602005.432480,650339.880239,509
174,53,2,413,602005.432480,650339.880239,509
175,53,1,413,601196.571585,650943.587027,663
179,53,0,1045,602057.895211,650367.962555,509
180,53,1,1045,601818.246328,650588.018569,561
182,53,0,1543,602042.555219,650352.260132,509
183,53,1,1543,601231.139891,649785.146953,339
183,53,0,691,602051.053944,650452.626858,536
184,53,2,691,602051.053944,650452.626858,536
185,53,2,691,602051.053944,650452.626858,536
186,53,2,691,602051.053944,650452.626858,536
187,53,2,691,602051.053944,650452.626858,536
188,53,2,691,602051.053944,650452.626858,536
189,53,2,691,602051.053944,650452.626858,536
190,53,1,691,601157.993488,650342.801502,500
197,53,0,1294,601995.406114,650443.051368,536
197,53,0,1293,601995.406114,650443.051368,536
198,53,2,1294,601995.406114,650443.051368,536
198,53,2,1293,601995.406114,650443.051368,536
199,53,1,1294,601722.849307,650106.062639,452
199,53,1,1293,601722.849307,650106.062639,452
213,53,0,1312,602040.286858,650307.865319,509
213,53,0,1311,602040.286858,650307.865319,509
214,53,2,1312,602040.286858,650307.865319,509
214,53,2,1311,602040.286858,650307.865319,509
215,53,1,1312,601412.971764,649641.503978,314
215,53,1,1311,601412.971764,649641.503978,314
217,53,0,1370,602026.828687,650294.886240,482
218,53,2,1370,602026.828687,650294.886240,482
219,53,1,1370,601384.873561,649663.728259,314
235,53,0,522,602010.727649,650282.983261,482
236,53,2,522,602010.727649,650282.983261,482
237,53,1,522,601492.273434,649619.709885,315
245,53,0,1409,602091.169037,650245.799362,483
246,53,2,1409,602091.169037,650245.799362,483
247,53,1,1409,601314.752938,649434.393681,259
259,53,0,644,602020.306720,650274.346602,482
260,53,2,644,602020.306720,650274.346602,482
261,53,1,644,601702.643710,650028.790173,425
262,53,0,1045,602063.795226,650425.493731,536
263,53,2,1045,602063.795226,650425.493731,536
264,53,2,1045,602063.795226,650425.493731,536
265,53,2,1045,602063.795226,650425.493731,536
266,53,2,1045,602063.795226,650425.493731,536
267,53,2,1045,602063.795226,650425.493731,536
268,53,2,1045,602063.795226,650425.493731,536
269,53,2,1045,602063.795226,650425.493731,536
270,53,2,1045,602063.795226,650425.493731,536
271,53,2,1045,602063.795226,650425.493731,536
272,53,2,1045,602063.795226,650425.493731,536
273,53,2,1045,602063.795226,650425.493731,536
274,53,1,1045,601826.079361,650203.350975,480
274,53,0,591,602051.264473,650445.935756,536
274,53,0,590,602051.264473,650445.935756,536
275,53,2,591,602051.264473,650445.935756,536
275,53,2,590,602051.264473,650445.935756,536
276,53,2,591,602051.264473,650445.935756,536
276,53,2,590,602051.264473,650445.935756,536
277,53,2,591,602051.264473,650445.935756,536
277,53,2,590,602051.264473,650445.935756,536
278,53,2,591,602051.264473,650445.935756,536
278,53,2,590,602051.264473,650445.935756,536
279,53,2,591,602051.264473,650445.935756,536
279,53,2,590,602051.264473,650445.935756,536
280,53,1,591,601739.676486,650172.446611,452
280,53,1,590,601739.676486,650172.446611,452
281,53,0,522,602023.845649,650344.259253,509
282,53,2,522,602023.845649,650344.259253,509
283,53,2,522,602023.845649,650344.259253,509
284,53,2,522,602023.845649,650344.259253,509
285,53,2,522,602023.845649,650344.259253,509
286,53,2,522,602023.845649,650344.259253,509
287,53,2,522,602023.845649,650344.259253,509
288,53,1,522,601361.890487,649824.123012,367
290,53,0,1160,602007.141057,650376.168434,509
290,53,0,1159,602007.141057,650376.168434,509
291,53,1,1160,601652.777860,650632.910420,586
291,53,1,1159,601652.777860,650632.910420,586
