t,Person ID,x,y,Tile ID,Mobile Phone(s) ID
1,285,599840.872041,649051.369553,136
1,282,601958.740413,649895.012895,373,284,283
1,281,600511.894956,651665.505144,845
1,279,599771.940531,648894.482459,81,280
1,278,600884.307709,653481.263707,1335
1,277,600113.926266,651306.169307,760
1,275,601026.924381,649883.108971,364,276
1,274,600043.607742,652006.183093,948
1,272,599767.764248,650111.852675,432,273
1,271,600300.974162,653293.978776,1275
1,269,600008.765087,650833.277593,624,270
1,267,600564.455101,652729.315347,1142,268
1,266,599995.533285,649789.257105,327
1,265,600854.956152,652874.260060,1172
1,264,600524.662379,652395.045922,1034
1,263,599771.224912,649558.639780,270
1,262,600213.445234,650543.825107,545
1,261,601125.665005,651945.414866,932
1,260,600518.261239,649563.815948,278
1,258,600078.941324,651854.245087,895,259
1,256,600780.251541,651912.216713,929,257
1,255,601027.839567,652554.729750,1093
1,254,600856.681611,649051.970104,146
1,252,600598.953909,649243.843553,198,253
1,251,599772.198240,649864.249419,351
1,250,600294.947433,650121.963221,438
1,249,600118.041593,651933.525784,922
1,248,600128.090403,650733.950984,598
1,247,600480.735969,650744.728896,602
1,244,599987.832676,651933.067514,921,246,245
1,243,600350.714820,652702.881506,1140
1,240,600736.867391,649689.335190,307,242,241
1,239,599837.074800,650682.845902,568
1,238,600283.514429,648629.371179,33
1,237,600447.223996,651149.277552,709
1,236,599991.829590,651605.594520,840
1,235,599856.316193,649903.836766,379
1,233,601514.911596,650068.348954,423,234
1,232,599960.914550,649489.863505,245
1,231,601872.855110,649862.773109,372
1,229,601129.055069,653193.950076,1256,230
2,300,599896.737463,649423.601401,245
2,298,600200.989607,649159.349940,167,299
2,295,600752.336562,653031.065819,1225,297,296
2,294,601238.729632,651370.889057,771
2,293,599798.918845,650536.809790,541
2,290,600240.900504,651661.190001,842,292,291
2,288,600384.426337,650135.919067,439,289
2,287,600534.452067,652318.585027,1034
2,286,599742.704377,649581.365390,270
2,285,599829.404915,648829.601333,82
2,282,601786.220382,650015.744138,426,284,283
2,281,600511.894956,651665.505144,845
2,279,599771.940531,648894.482459,81,280
2,278,601223.974746,652379.058548,1041
2,277,600693.487212,650367.972153,496
2,275,601026.924381,649883.108971,364,276
2,274,600043.607742,652006.183093,948
2,272,599767.764248,650111.852675,432,273
2,271,600437.247097,653427.627064,1330
2,269,600843.233523,651348.733208,767,270
2,267,600249.086878,651734.235542,869,268
2,266,601064.046893,649864.480407,364
2,265,600679.464210,653003.922650,1225
2,264,600524.662379,652395.045922,1034
2,263,599771.224912,649558.639780,270
2,262,600072.555986,650688.681523,570
2,261,600382.107612,652715.057413,1141
2,260,600413.208323,649701.348815,304
2,258,600078.941324,651854.245087,895,259
2,256,600658.073690,652048.784732,954,257
2,255,601027.839567,652554.729750,1093
2,254,600728.059264,649192.016620,172
2,252,600464.137508,649373.344469,223,253
2,251,599772.198240,649864.249419,351
2,250,600739.238871,649376.471531,226
2,249,600585.428412,652871.037887,1170
2,248,599983.405572,650875.390118,624
2,247,600480.735969,650744.728896,602
2,244,599987.832676,651933.067514,921,246,245
2,243,600202.069316,652845.514751,1166
2,240,600008.586770,650412.098893,516,242,241
2,239,600029.650354,650647.299448,570
2,238,600283.514429,648629.371179,33
2,237,600447.223996,651149.277552,709
2,236,600114.725614,652496.060253,1057
2,235,599856.316193,649903.836766,379
2,233,601514.911596,650068.348954,423,234
2,232,600028.886450,648578.742008,3
2,231,601732.873640,649975.380220,398
2,229,601129.055069,653193.950076,1256,230
3,300,599805.702091,650338.318144,487
3,298,600098.666177,649273.827706,193,299
3,295,600632.185614,653157.693777,1251,297,296
3,294,601334.504409,650275.520800,475
3,293,600007.769011,650498.164005,516
3,290,600096.094826,651776.915437,868,292,291
3,288,600384.426337,650135.919067,439,289
3,287,600534.452067,652318.585027,1034
3,286,599721.932095,649419.142274,243
3,285,599925.892507,649029.608290,137
3,282,601625.469723,650151.753035,451,284,283
3,281,601481.756130,651527.709758,828
3,279,599966.130508,648880.134212,83,280
3,278,601223.974746,652379.058548,1041
3,277,601482.036960,651138.876871,720
3,275,601026.924381,649883.108971,364,276
3,274,600037.400263,651102.979977,705
3,272,600292.794358,650705.705462,600,273
3,271,600478.740094,653241.319499,1277
3,269,600657.792821,650385.590535,495,270
3,267,601071.987545,651091.993044,688,268
3,266,600721.541518,650879.404022,631
3,265,600539.443171,653171.266360,1250
3,264,600242.248698,653415.718555,1328
3,263,600190.108587,648723.725952,59
3,262,599950.570582,650849.780008,623
3,261,600382.107612,652715.057413,1141
3,260,600276.746362,649807.789117,356
3,258,600078.941324,651854.245087,895,259
3,256,600520.550439,652169.886369,980,257
3,255,601027.839567,652554.729750,1093
3,254,600619.815947,649348.349979,225
3,252,600334.801717,649508.319291,276,253
3,251,599772.198240,649864.249419,351
3,250,600739.238871,649376.471531,226
3,249,600585.428412,652871.037887,1170
3,248,599983.405572,650875.390118,624
3,247,601311.232808,650001.007542,394
3,244,599987.832676,651933.067514,921,246,245
3,243,600202.069316,652845.514751,1166
3,240,600008.586770,650412.098893,516,242,241
3,239,600205.437806,650560.999587,545
3,238,600283.514429,648629.371179,33
3,237,600447.223996,651149.277552,709
3,236,600553.186767,651711.340895,872
3,235,600625.880327,649605.799574,306
3,233,601514.911596,650068.348954,423,234
3,232,600028.886450,648578.742008,3
3,231,601607.333938,650103.890750,451
3,229,601129.055069,653193.950076,1256,230
4,300,599805.702091,650338.318144,487
4,298,599999.643143,649391.171996,219,299
4,295,600493.007166,653263.051499,1277,297,296
4,294,601334.504409,650275.520800,475
4,293,600158.848185,650348.875788,490
4,290,599952.166551,651893.730302,893,292,291
4,288,600384.426337,650135.919067,439,289
4,287,600925.100339,653323.548060,1308
4,286,599825.332580,649545.855204,271
4,285,599885.976396,649248.055863,191
4,282,601474.697887,650298.746395,476,284,283
4,281,601734.436614,650581.258048,560
4,279,600159.609128,648858.187850,85,280
4,278,600332.316045,653110.614881,1248
4,277,601482.036960,651138.876871,720
4,275,601026.924381,649883.108971,364,276
4,274,600143.941501,650206.061159,463
4,272,600195.744990,649919.004013,383,273
4,271,600416.128243,653061.008840,1222
4,269,601457.314435,649817.438046,368,270
4,267,601159.144747,650051.779337,419,268
4,266,601427.567027,650073.855850,422
4,265,600385.991404,653326.386841,1303
4,264,600242.248698,653415.718555,1328
4,263,600190.108587,648723.725952,59
4,262,599950.570582,650849.780008,623
4,261,600534.768986,651655.849335,845
4,260,600158.562293,649934.216687,382
4,258,600078.941324,651854.245087,895,259
4,256,600377.137792,652283.952418,1005,257
4,255,601027.839567,652554.729750,1093
4,254,600477.755845,649474.744846,250
4,252,600216.834070,649653.335096,302,253
4,251,599772.198240,649864.249419,351
4,250,600739.238871,649376.471531,226
4,249,600585.428412,652871.037887,1170
4,248,600168.990620,650955.993586,652
4,247,602153.113220,649270.197155,213
4,244,599987.832676,651933.067514,921,246,245
4,243,600367.461806,652722.693529,1140
4,240,600131.509695,651430.759772,787,242,241
4,239,600369.836770,650667.403887,573
4,238,600283.514429,648629.371179,33
4,237,600447.223996,651149.277552,709
4,236,600253.496420,652558.818535,1085
4,235,600841.392739,648809.175746,92
4,233,601514.911596,650068.348954,423,234
4,232,600028.886450,648578.742008,3
4,231,601607.333938,650103.890750,451
4,229,601162.302202,652195.845655,986,230
5,300,599805.702091,650338.318144,487
5,298,599903.437672,649510.837157,272,299
5,295,600373.529431,653390.314852,1302,297,296
5,294,601334.504409,650275.520800,475
5,293,600061.810989,650537.808769,543
5,290,599952.166551,651893.730302,893,292,291
5,288,600384.426337,650135.919067,439,289
5,287,601286.207313,652307.596032,1042
5,286,599951.873486,649442.244267,245
5,285,600071.110822,649370.684908,219
5,282,601326.463487,650448.298249,529,284,283
5,281,601772.365239,649602.391517,317
5,279,600255.040228,649027.918590,140,280
5,278,600332.316045,653110.614881,1248
5,277,600615.866617,651821.411652,900
5,275,601026.924381,649883.108971,364,276
5,274,600211.870081,649305.394679,221
5,272,600195.744990,649919.004013,383,273
5,271,600605.151763,653087.509526,1224
5,269,601457.314435,649817.438046,368,270
5,267,601159.144747,650051.779337,419,268
5,266,601427.567027,650073.855850,422
5,265,600231.814298,653480.786416,1328
5,264,600242.248698,653415.718555,1328
5,263,600190.108587,648723.725952,59
5,262,599950.570582,650849.780008,623
5,261,601331.408864,650941.292025,664
5,260,600040.579142,650060.831777,408
5,258,600078.941324,651854.245087,895,259
5,256,600242.429502,652408.177728,1058,257
5,255,601027.839567,652554.729750,1093
5,254,600351.590288,649617.008640,303
5,252,600091.015093,649791.594036,328,253
5,251,599772.198240,649864.249419,351
5,250,600739.238871,649376.471531,226
5,249,600681.978047,651827.937916,901
5,248,600334.499377,651072.379067,681
5,247,602153.113220,649270.197155,213
5,244,599987.832676,651933.067514,921,246,245
5,243,600568.943793,652679.743126,1115
5,240,601153.166180,651525.617877,824,242,241
5,239,600414.717716,650476.787531,520
5,238,600283.514429,648629.371179,33
5,237,600447.223996,651149.277552,709
5,236,600114.350250,651670.747030,841
5,235,600841.392739,648809.175746,92
5,233,601514.911596,650068.348954,423,234
5,232,600028.886450,648578.742008,3
5,231,601607.333938,650103.890750,451
5,229,600660.717662,651332.288618,765,230
6,300,600681.358548,650617.996401,577
6,298,599799.318152,649623.683818,298,299
6,295,600252.471518,653516.076022,1355,297,296
6,294,601334.504409,650275.520800,475
6,293,600169.099672,650354.502939,490
6,290,599970.876550,651709.309596,866,292,291
6,288,600384.426337,650135.919067,439,289
6,287,601286.207313,652307.596032,1042
6,286,600115.013206,649430.700502,247
6,285,600158.373802,649574.885325,274
6,282,601197.974211,650615.120610,582,284,283
6,281,601772.365239,649602.391517,317
6,279,600255.040228,649027.918590,140,280
6,278,601224.249123,652379.393101,1041
6,277,600615.866617,651821.411652,900
6,275,601026.924381,649883.108971,364,276
6,274,600211.870081,649305.394679,221
6,272,600195.744990,649919.004013,383,273
6,271,600642.975085,652900.422450,1170
6,269,600831.599683,650572.761229,551,270
6,267,600410.273702,650778.988449,601,268
6,266,601427.567027,650073.855850,422
6,265,600231.814298,653480.786416,1328
6,264,600242.248698,653415.718555,1328
6,263,600190.108587,648723.725952,59
6,262,599950.570582,650849.780008,623
6,261,601220.059211,649876.947860,366
6,260,599920.772057,650185.722398,434
6,258,600078.941324,651854.245087,895,259
6,256,600141.005250,652560.792839,1084,257
6,255,601027.839567,652554.729750,1093
6,254,600216.568173,649750.895768,329
6,252,600091.015093,649791.594036,328,253
6,251,599936.569158,649812.937369,353
6,250,600739.238871,649376.471531,226
6,249,600681.978047,651827.937916,901
6,248,600454.957181,650909.810170,655
6,247,601229.501637,649894.527271,366
6,244,599987.832676,651933.067514,921,246,245
6,243,600693.397594,652515.575591,1090
6,240,601153.166180,651525.617877,824,242,241
6,239,600377.298506,650284.567092,465
6,238,600283.514429,648629.371179,33
6,237,600447.223996,651149.277552,709
6,236,600269.441725,650785.320981,599
6,235,600283.066077,649416.898102,249
6,233,601514.911596,650068.348954,423,234
6,232,600028.886450,648578.742008,3
6,231,601607.333938,650103.890750,451
6,229,600971.571311,652281.334357,1011,230
7,300,601594.306428,650510.663608,559
7,298,599799.318152,649623.683818,298,299
7,295,600252.471518,653516.076022,1355,297,296
7,294,601334.504409,650275.520800,475
7,293,600381.495263,650354.538096,493
7,290,600014.747555,651529.208524,813,292,291
7,288,600384.426337,650135.919067,439,289
7,287,600485.134522,653029.287901,1223
7,286,600272.983130,649388.352775,221
7,285,600315.188005,649417.653192,249
7,282,601056.522961,650771.103744,607,284,283
7,281,601772.365239,649602.391517,317
7,279,600255.040228,649027.918590,140,280
7,278,601045.137968,651240.029637,742
7,277,600688.353147,650721.025133,604
7,275,601026.924381,649883.108971,364,276
7,274,600211.870081,649305.394679,221
7,272,600195.744990,649919.004013,383,273
7,271,600827.331002,652850.974763,1172
7,269,600129.089020,651257.239740,733,270
7,267,600410.273702,650778.988449,601,268
7,266,601427.567027,650073.855850,422
7,265,600276.596506,653267.234637,1274
7,264,600242.248698,653415.718555,1328
7,263,600190.108587,648723.725952,59
7,262,600152.506592,650842.363228,625
7,261,602073.250675,650522.928952,563
7,260,599810.112981,650318.786193,487
7,258,600078.941324,651854.245087,895,259
7,256,600141.005250,652560.792839,1084,257
7,255,601027.839567,652554.729750,1093
7,254,600067.034898,649868.354419,354
7,252,600091.015093,649791.594036,328,253
7,251,600055.433906,649937.524274,381
7,250,600739.238871,649376.471531,226
7,249,600681.978047,651827.937916,901
7,248,600655.127177,650939.317821,657
7,247,600310.147071,650525.109250,546
7,244,599987.832676,651933.067514,921,246,245
7,243,600896.283704,652551.310090,1092
7,240,600408.470275,652231.456416,1006,242,241
7,239,600330.141181,650474.633084,519
7,238,600283.514429,648629.371179,33
7,237,600447.223996,651149.277552,709
7,236,600220.450113,649887.750663,356
7,235,599768.302125,650061.935463,405
7,233,601514.911596,650068.348954,423,234
7,232,600028.886450,648578.742008,3
7,231,601607.333938,650103.890750,451
7,229,600971.571311,652281.334357,1011,230
8,300,601594.306428,650510.663608,559
8,298,599830.792487,649473.402050,244,299
8,295,600361.369070,653379.649436,1302,297,296
8,294,601334.504409,650275.520800,475
8,293,600381.495263,650354.538096,493
8,290,600135.900138,651388.912008,760,292,291
8,288,600384.426337,650135.919067,439,289
8,287,600485.134522,653029.287901,1223
8,286,600327.570772,649542.521567,276
8,285,600228.456374,649622.079859,302
8,282,600929.818494,650939.285706,660,284,283
8,281,601772.365239,649602.391517,317
8,279,600255.040228,649027.918590,140,280
8,278,601392.099712,650140.098977,449
8,277,600515.661023,649631.859296,305
8,275,601026.924381,649883.108971,364,276
8,274,600211.870081,649305.394679,221
8,272,600195.744990,649919.004013,383,273
8,271,600913.543152,653021.267577,1227
8,269,600129.089020,651257.239740,733,270
8,267,600410.273702,650778.988449,601,268
8,266,601427.567027,650073.855850,422
8,265,600261.620582,653484.916814,1328
8,264,600373.175626,652364.819773,1032
8,263,600190.108587,648723.725952,59
8,262,600313.959433,650963.879240,654
8,261,602073.250675,650522.928952,563
8,260,599810.112981,650318.786193,487
8,258,600078.941324,651854.245087,895,259
8,256,600102.536634,652381.632529,1030,257
8,255,601027.839567,652554.729750,1093
8,254,599948.154461,650016.759866,407
8,252,600091.015093,649791.594036,328,253
8,251,600030.448065,649767.152818,327
8,250,600739.238871,649376.471531,226
8,249,600681.978047,651827.937916,901
8,248,600851.486662,650890.515345,632
8,247,600310.147071,650525.109250,546
8,244,599987.832676,651933.067514,921,246,245
8,243,601024.617527,652390.157497,1039
8,240,600408.470275,652231.456416,1006,242,241
8,239,600330.141181,650474.633084,519
8,238,600283.514429,648629.371179,33
8,237,600447.223996,651149.277552,709
8,236,600742.570527,649156.024670,172
8,235,599768.302125,650061.935463,405
8,233,601514.911596,650068.348954,423,234
8,232,600028.886450,648578.742008,3
8,231,601607.333938,650103.890750,451
8,229,600273.755739,652995.737070,1193,230
9,300,600851.677202,651052.416312,686
9,298,599743.256137,649599.547327,270,299
9,295,600361.369070,653379.649436,1302,297,296
9,294,601334.504409,650275.520800,475
9,293,600381.495263,650354.538096,493
9,290,600315.863493,651344.479457,762,292,291
9,288,600384.426337,650135.919067,439,289
9,287,600485.134522,653029.287901,1223
9,286,600304.254065,649380.644582,222
9,285,600375.068398,649455.293911,249
9,282,600785.223056,651092.358740,686,284,283
9,281,601772.365239,649602.391517,317
9,279,600255.040228,649027.918590,140,280
9,278,602085.595146,649218.527498,213
9,277,601560.046174,649277.790876,207
9,275,601026.924381,649883.108971,364,276
9,274,600211.870081,649305.394679,221
9,272,600195.744990,649919.004013,383,273
9,271,600875.907209,652834.142717,1172
9,269,600272.334061,650286.923853,464,270
9,267,600410.273702,650778.988449,601,268
9,266,601427.567027,650073.855850,422
9,265,600454.812896,653383.494241,1303
9,264,601006.828169,651516.283053,823
9,263,600190.108587,648723.725952,59
9,262,600481.434800,650850.807746,629
9,261,601340.308485,651302.687242,772
9,260,599778.170069,650148.694879,433
9,258,600078.941324,651854.245087,895,259
9,256,600146.523181,652559.518545,1084,257
9,255,601027.839567,652554.729750,1093
9,254,599806.025721,650143.077545,433
9,252,600091.015093,649791.594036,328,253
9,251,600081.043941,649602.560040,301
9,250,600739.238871,649376.471531,226
9,249,600681.978047,651827.937916,901
9,248,600989.514638,651038.457925,688
9,247,600596.924528,651602.423104,846
9,244,599987.832676,651933.067514,921,246,245
9,243,601159.141201,652234.134713,1013
9,240,600408.470275,652231.456416,1006,242,241
9,239,600330.141181,650474.633084,519
9,238,600283.514429,648629.371179,33
9,237,600447.223996,651149.277552,709
9,236,600335.496098,649957.475270,384
9,235,600590.689603,650130.739241,441
9,233,601514.911596,650068.348954,423,234
9,232,600028.886450,648578.742008,3
9,231,601607.333938,650103.890750,451
9,229,600273.755739,652995.737070,1193,230
10,300,600280.088259,651772.333140,870
10,298,599743.256137,649599.547327,270,299
10,295,600361.369070,653379.649436,1302,297,296
10,294,601334.504409,650275.520800,475
10,293,600381.495263,650354.538096,493
10,290,600328.443771,651159.539474,708,292,291
10,288,600384.426337,650135.919067,439,289
10,287,600485.134522,653029.287901,1223
10,286,600396.009212,649245.260610,196
10,285,600555.863308,649326.352689,224
10,282,600639.327129,651244.192770,738,284,283
10,281,601772.365239,649602.391517,317
10,279,600255.040228,649027.918590,140,280
10,278,602085.595146,649218.527498,213
10,277,601560.046174,649277.790876,207
10,275,601026.924381,649883.108971,364,276
10,274,600979.530991,649781.326531,337
10,272,600195.744990,649919.004013,383,273
10,271,601005.849066,652694.331088,1120
10,269,600228.593521,649307.067319,221,270
10,267,600410.273702,650778.988449,601,268
10,266,601427.567027,650073.855850,422
10,265,600484.033964,653167.263027,1250
10,264,601656.065295,650679.610318,586
10,263,600190.108587,648723.725952,59
10,262,600523.334226,650653.127198,575
10,261,600670.142316,652137.016046,981
10,260,599778.170069,650148.694879,433
10,258,600078.941324,651854.245087,895,259
10,256,600281.161412,652435.217307,1059,257
10,255,601027.839567,652554.729750,1093
10,254,599806.025721,650143.077545,433
10,252,600091.015093,649791.594036,328,253
10,251,600251.598148,649626.266322,302
10,250,600739.238871,649376.471531,226
10,249,600481.915745,650799.660494,602
10,248,601188.436321,651075.456480,690
10,247,600390.354801,650506.897934,547
10,244,599987.832676,651933.067514,921,246,245
10,243,601351.410300,652160.159569,988
10,240,600408.470275,652231.456416,1006,242,241
10,239,600330.141181,650474.633084,519
10,238,600283.514429,648629.371179,33
10,237,600447.223996,651149.277552,709
10,236,600636.894052,649110.603421,171
10,235,600741.830350,649319.436832,226
10,233,601514.911596,650068.348954,423,234
10,232,600028.886450,648578.742008,3
10,231,601607.333938,650103.890750,451
10,229,600786.767062,652138.919009,983,230
11,300,600280.088259,651772.333140,870
11,298,599743.256137,649599.547327,270,299
11,295,600361.369070,653379.649436,1302,297,296
11,294,601334.504409,650275.520800,475
11,293,600381.495263,650354.538096,493
11,290,600484.577948,651059.623610,683,292,291
11,288,600384.426337,650135.919067,439,289
11,287,601279.200964,652299.894141,1015
11,286,600404.453143,649081.931105,142
11,285,600598.400336,649108.400310,171
11,282,600498.343063,651400.598293,764,284,283
11,281,601772.365239,649602.391517,317
11,279,600255.040228,649027.918590,140,280
11,278,601171.377695,649921.689187,392
11,277,600784.426661,650061.703602,416
11,275,601026.924381,649883.108971,364,276
11,274,601259.013518,648922.429612,123
11,272,600195.744990,649919.004013,383,273
11,271,600961.705448,652508.633703,1092
11,269,600228.593521,649307.067319,221,270
11,267,600410.273702,650778.988449,601,268
11,266,601427.567027,650073.855850,422
11,265,600700.756546,653141.942455,1252
11,264,601656.065295,650679.610318,586
11,263,600190.108587,648723.725952,59
11,262,600551.351731,650453.006784,521
11,261,600670.142316,652137.016046,981
11,260,599778.170069,650148.694879,433
11,258,600078.941324,651854.245087,895,259
11,256,600206.120396,652268.043455,1004,257
11,255,601027.839567,652554.729750,1093
11,254,599928.565929,649997.679360,380
11,252,600091.015093,649791.594036,328,253
11,251,600422.035246,649601.732250,277
11,250,600739.238871,649376.471531,226
11,249,600967.245855,651728.010678,876
11,248,601325.680391,650926.786395,664
11,247,600390.354801,650506.897934,547
11,244,599987.832676,651933.067514,921,246,245
11,243,601351.410300,652160.159569,988
11,240,600329.104150,651208.479851,735,242,241
11,239,600330.141181,650474.633084,519
11,238,600283.514429,648629.371179,33
11,237,600447.223996,651149.277552,709
11,236,600636.894052,649110.603421,171
11,235,600741.830350,649319.436832,226
11,233,601514.911596,650068.348954,423,234
11,232,600028.886450,648578.742008,3
11,231,601607.333938,650103.890750,451
11,229,600284.643085,653002.162496,1221,230
12,300,600563.954445,652646.640950,1115
12,298,599864.364593,649505.165203,271,299
12,295,600361.369070,653379.649436,1302,297,296
12,294,601334.504409,650275.520800,475
12,293,600381.495263,650354.538096,493
12,290,600520.218761,650877.714860,629,292,291
12,288,600384.426337,650135.919067,439,289
12,287,601666.640060,651293.689531,748
12,286,600564.801499,649049.740549,143
12,285,600819.388583,649130.236810,173
12,282,600370.890468,651568.214015,816,284,283
12,281,601772.365239,649602.391517,317
12,279,600255.040228,649027.918590,140,280
12,278,600373.592203,650754.616685,600
12,277,599978.746488,650814.687166,624
12,275,601026.924381,649883.108971,364,276
12,274,601259.013518,648922.429612,123
12,272,600195.744990,649919.004013,383,273
12,271,600959.343639,652317.776166,1038
12,269,600228.593521,649307.067319,221,270
12,267,600410.273702,650778.988449,601,268
12,266,601427.567027,650073.855850,422
12,265,600917.245769,653114.698651,1254
12,264,600931.849799,651452.295264,795
12,263,601116.907730,648840.293451,95
12,262,600594.074324,650255.502502,468
12,261,600670.142316,652137.016046,981
12,260,599778.170069,650148.694879,433
12,258,600078.941324,651854.245087,895,259
12,256,600378.321080,652205.392234,1006,257
12,255,601027.839567,652554.729750,1093
12,254,599966.809035,649811.415570,353
12,252,600091.015093,649791.594036,328,253
12,251,600466.412714,649435.355071,250
12,250,600547.498648,650222.868854,467
12,249,601553.196478,650859.655193,639
12,248,601325.680391,650926.786395,664
12,247,600390.354801,650506.897934,547
12,244,599987.832676,651933.067514,921,246,245
12,243,601216.577804,652315.915552,1041
12,240,601144.618700,650585.811357,554,242,241
12,239,600330.141181,650474.633084,519
12,238,600283.514429,648629.371179,33
12,237,600447.223996,651149.277552,709
12,236,600062.776300,649802.283594,354
12,235,600178.201316,649922.244791,383
12,233,601514.911596,650068.348954,423,234
12,232,600028.886450,648578.742008,3
12,231,601607.333938,650103.890750,451
12,229,600284.643085,653002.162496,1221,230
13,300,600332.552992,651757.007584,870
13,298,599913.414920,649359.668437,218,299
13,295,600361.369070,653379.649436,1302,297,296
13,294,601334.504409,650275.520800,475
13,293,600381.495263,650354.538096,493
13,290,600557.309976,651059.333424,683,292,291
13,288,600384.426337,650135.919067,439,289
13,287,601666.640060,651293.689531,748
13,286,600558.897899,648886.299506,89
13,285,601041.440851,649127.906884,175
13,282,600219.121091,651714.177197,869,284,283
13,281,601772.365239,649602.391517,317
13,279,600255.040228,649027.918590,140,280
13,278,600373.592203,650754.616685,600
13,277,599978.746488,650814.687166,624
13,275,600905.984259,650013.616277,417,276
13,274,600505.128281,649419.894636,251
13,272,600195.744990,649919.004013,383,273
13,271,601112.966783,652431.055057,1067
13,269,600228.593521,649307.067319,221,270
13,267,600410.273702,650778.988449,601,268
13,266,601427.567027,650073.855850,422
13,265,601129.363851,653165.842843,1256
13,264,600289.599523,652294.343180,1005
13,263,601116.907730,648840.293451,95
13,262,600678.882754,650072.088514,415
13,261,600670.142316,652137.016046,981
13,260,599778.170069,650148.694879,433
13,258,600078.941324,651854.245087,895,259
13,256,600542.786626,652124.587933,980,257
13,255,601027.839567,652554.729750,1093
13,254,599971.400757,649621.321774,299
13,252,599954.787610,649919.609747,380,253
13,251,600636.441641,649408.135791,252
13,250,600590.019000,649356.067400,225
13,249,601553.196478,650859.655193,639
13,248,601325.680391,650926.786395,664
13,247,600390.354801,650506.897934,547
13,244,599987.832676,651933.067514,921,246,245
13,243,601087.444257,652476.428029,1067
13,240,601485.167003,649617.923509,315,242,241
13,239,600330.141181,650474.633084,519
13,238,600283.514429,648629.371179,33
13,237,600300.242730,650041.969854,411
13,236,600062.776300,649802.283594,354
13,235,600178.201316,649922.244791,383
13,233,601514.911596,650068.348954,423,234
13,232,600028.886450,648578.742008,3
13,231,601607.333938,650103.890750,451
13,229,600284.643085,653002.162496,1221,230
14,300,600049.894260,650882.308664,624
14,298,599905.328867,649512.997688,272,299
14,295,600361.369070,653379.649436,1302,297,296
14,294,601334.504409,650275.520800,475
14,293,600381.495263,650354.538096,493
14,290,600624.821241,650886.697130,630,292,291
14,288,600384.426337,650135.919067,439,289
14,287,600985.582139,652129.582394,985
14,286,600553.516493,648722.840437,62
14,285,601089.555226,648911.117481,122
14,282,600063.012987,651855.490516,894,284,283
14,281,601772.365239,649602.391517,317
14,279,600255.040228,649027.918590,140,280
14,278,600164.797110,649620.317554,301
14,277,600164.648292,649727.698063,328
14,275,600773.502104,650132.389794,442,276
14,274,599871.716355,650063.791936,406
14,272,600195.744990,649919.004013,383,273
14,271,601194.988311,652258.704697,1014
14,269,600228.593521,649307.067319,221,270
14,267,600410.273702,650778.988449,601,268
14,266,601427.567027,650073.855850,422
14,265,601129.363851,653165.842843,1256
14,264,600289.599523,652294.343180,1005
14,263,600496.164115,649538.306343,278
14,262,600865.142286,649993.726867,389
14,261,601573.074970,651562.612122,828
14,260,599778.170069,650148.694879,433
14,258,600078.941324,651854.245087,895,259
14,256,600685.346454,652009.457805,955,257
14,255,601027.839567,652554.729750,1093
