t,AntennaId,EventCode,PhoneId,x,y,TileId
70,174,0,1397,600078.382971,650325.981800,490
70,174,0,1396,600078.382971,650325.981800,490
71,174,1,1397,601202.939501,650082.566904,420
71,174,1,1396,601202.939501,650082.566904,420
96,174,0,680,600079.284035,650326.343169,490
97,174,1,680,600538.148058,650262.886959,467
153,174,0,212,600088.116680,650322.289558,490
153,174,0,211,600088.116680,650322.289558,490
154,174,2,212,600088.116680,650322.289558,490
154,174,2,211,600088.116680,650322.289558,490
155,174,1,212,600555.491455,650285.636019,467
155,174,1,211,600555.491455,650285.636019,467
169,174,0,1190,600046.572353,650333.859531,489
169,174,0,1189,600046.572353,650333.859531,489
170,174,2,1190,600046.572353,650333.859531,489
170,174,2,1189,600046.572353,650333.859531,489
171,174,2,1190,600046.572353,650333.859531,489
171,174,2,1189,600046.572353,650333.859531,489
172,174,2,1190,600046.572353,650333.859531,489
172,174,2,1189,600046.572353,650333.859531,489
173,174,2,1190,600046.572353,650333.859531,489
173,174,2,1189,600046.572353,650333.859531,489
174,174,2,1190,600046.572353,650333.859531,489
174,174,2,1189,600046.572353,650333.859531,489
175,174,2,1190,600046.572353,650333.859531,489
175,174,2,1189,600046.572353,650333.859531,489
176,174,2,1190,600046.572353,650333.859531,489
176,174,2,1189,600046.572353,650333.859531,489
177,174,2,1190,600046.572353,650333.859531,489
177,174,2,1189,600046.572353,650333.859531,489
178,174,2,1190,600046.572353,650333.859531,489
178,174,2,1189,600046.572353,650333.859531,489
179,174,2,1190,600046.572353,650333.859531,489
179,174,2,1189,600046.572353,650333.859531,489
180,174,1,1190,600255.263067,651368.519419,761
180,174,1,1189,600255.263067,651368.519419,761
243,174,0,492,600074.051005,650328.053741,489
244,174,2,492,600074.051005,650328.053741,489
245,174,2,492,600074.051005,650328.053741,489
246,174,2,492,600074.051005,650328.053741,489
247,174,2,492,600074.051005,650328.053741,489
248,174,2,492,600074.051005,650328.053741,489
249,174,2,492,600074.051005,650328.053741,489
250,174,2,492,600074.051005,650328.053741,489
251,174,2,492,600074.051005,650328.053741,489
252,174,2,492,600074.051005,650328.053741,489
253,174,2,492,600074.051005,650328.053741,489
254,174,2,492,600074.051005,650328.053741,489
255,174,1,492,599784.460559,650057.930014,406
286,174,0,588,600067.021827,650332.795565,489
287,174,2,588,600067.021827,650332.795565,489
288,174,1,588,600468.615911,651372.366880,763
