213,2,253,599821.0459029999,650050.220257,406
207,1,270,600293.621224,649369.46828,222
201,2,268,600410.273702,650778.9884489999,601
199,1,284,600236.827208,651604.631805,842
199,1,283,600236.827208,651604.631805,842
197,0,257,600817.565795,651521.157089,821
194,2,289,600384.426337,650135.919067,439
193,0,292,600977.8138850001,650597.881726,552
193,0,291,600977.8138850001,650597.881726,552
180,1,257,600817.565795,651521.157089,821
161,0,284,600236.827208,651604.631805,842
161,0,283,600236.827208,651604.631805,842
148,2,230,600284.643085,653002.162496,1221
137,2,297,600361.36907,653379.6494359999,1302
137,2,296,600361.36907,653379.6494359999,1302
131,2,234,601514.911596,650068.348954,423
123,2,242,599963.6490689999,650991.2696850001,650
123,2,241,599963.6490689999,650991.2696850001,650
99,0,270,600293.621224,649369.46828,222
97,2,276,600417.844322,650529.417888,547
71,1,280,600245.76195,648833.420434,86
66,0,280,600245.76195,648833.420434,86
50,1,299,600036.30377,649088.9615409999,138
45,0,299,600036.30377,649088.9615409999,138
45,2,273,600098.6067199999,649132.313536,166
37,1,292,600977.8138850001,650597.881726,552
37,1,291,600977.8138850001,650597.881726,552
23,2,259,600078.941324,651854.245087,895
23,2,246,599987.8326760001,651933.067514,921
23,2,245,599987.8326760001,651933.067514,921
