202,0,253,599954.78761,649919.609747,380
201,1,292,600557.309976,651059.333424,683
201,1,291,600557.309976,651059.333424,683
201,2,268,600410.273702,650778.9884489999,601
194,2,289,600384.426337,650135.919067,439
179,1,257,600542.7866260001,652124.587933,980
176,0,257,600542.7866260001,652124.587933,980
161,0,284,600219.121091,651714.177197,869
161,0,283,600219.121091,651714.177197,869
158,1,242,601485.1670029999,649617.923509,315
158,1,241,601485.1670029999,649617.923509,315
148,2,230,600284.643085,653002.162496,1221
137,2,297,600361.36907,653379.6494359999,1302
137,2,296,600361.36907,653379.6494359999,1302
131,2,234,601514.911596,650068.348954,423
118,0,242,601485.1670029999,649617.923509,315
118,0,241,601485.1670029999,649617.923509,315
110,2,273,600195.7449899999,649919.004013,383
110,1,253,599954.78761,649919.609747,380
104,0,292,600557.309976,651059.333424,683
104,0,291,600557.309976,651059.333424,683
99,2,270,600228.593521,649307.0673189999,221
79,1,284,600219.121091,651714.177197,869
79,1,283,600219.121091,651714.177197,869
72,2,299,599913.41492,649359.668437,218
71,2,280,600255.040228,649027.91859,140
23,2,259,600078.941324,651854.245087,895
23,2,246,599987.8326760001,651933.067514,921
23,2,245,599987.8326760001,651933.067514,921
9,2,276,600905.984259,650013.616277,417
