221,1,242,599987.571627,648990.6573229999,111
221,1,241,599987.571627,648990.6573229999,111
219,1,280,600554.549634,648743.252808,62
213,2,253,599821.0459029999,650050.220257,406
201,2,268,600410.273702,650778.9884489999,601
194,2,289,600384.426337,650135.919067,439
158,1,292,601133.2362340001,650304.814745,500
158,1,291,601133.2362340001,650304.814745,500
148,2,230,600284.643085,653002.162496,1221
136,0,270,601269.507738,649271.0936189999,204
131,2,234,601514.911596,650068.348954,423
126,0,292,601133.2362340001,650304.814745,500
126,0,291,601133.2362340001,650304.814745,500
125,0,257,601152.905796,651375.737733,770
99,1,270,601269.507738,649271.0936189999,204
97,2,276,600417.844322,650529.417888,547
79,2,284,600582.69428,651483.7545729999,792
79,2,283,600582.69428,651483.7545729999,792
71,0,299,600078.6436300001,648822.477079,85
45,1,299,600078.6436300001,648822.477079,85
45,2,273,600098.6067199999,649132.313536,166
45,0,242,599987.571627,648990.6573229999,111
45,0,241,599987.571627,648990.6573229999,111
35,2,297,600387.8065739999,653037.778462,1222
35,2,296,600387.8065739999,653037.778462,1222
33,0,280,600554.549634,648743.252808,62
32,1,257,601152.905796,651375.737733,770
23,2,259,600078.941324,651854.245087,895
23,2,246,599987.8326760001,651933.067514,921
23,2,245,599987.8326760001,651933.067514,921
