227,1,297,600855.708095,652890.405888,1172
227,1,296,600855.708095,652890.405888,1172
212,0,273,599767.764248,650111.852675,432
194,2,289,600384.426337,650135.919067,439
188,0,253,600598.953909,649243.843553,198
180,1,257,600780.251541,651912.216713,929
161,1,259,600078.941324,651854.245087,895
159,2,230,601129.055069,653193.9500760001,1256
156,1,284,601958.740413,649895.0128949999,373
156,1,283,601958.740413,649895.0128949999,373
142,2,268,600564.455101,652729.315347,1142
133,1,242,600736.867391,649689.33519,307
133,1,241,600736.867391,649689.33519,307
131,2,234,601514.911596,650068.348954,423
101,1,273,599767.764248,650111.852675,432
89,0,257,600780.251541,651912.216713,929
79,2,292,600364.633387,651523.163791,816
79,2,291,600364.633387,651523.163791,816
77,2,270,600008.765087,650833.277593,624
66,0,299,600319.176858,649061.334547,141
64,0,242,600736.867391,649689.33519,307
64,0,241,600736.867391,649689.33519,307
63,1,299,600319.176858,649061.334547,141
57,0,284,601958.740413,649895.0128949999,373
57,0,283,601958.740413,649895.0128949999,373
39,1,276,601026.924381,649883.108971,364
31,0,297,600855.708095,652890.405888,1172
31,0,296,600855.708095,652890.405888,1172
23,0,259,600078.941324,651854.245087,895
23,2,246,599987.8326760001,651933.067514,921
23,2,245,599987.8326760001,651933.067514,921
10,1,253,600598.953909,649243.843553,198
9,0,276,601026.924381,649883.108971,364
5,2,280,599771.940531,648894.482459,81
