202,0,270,599761.92782,649959.365071,378
201,1,270,599761.92782,649959.365071,378
194,2,289,600384.426337,650135.919067,439
169,1,292,601976.283776,650135.165896,454
169,1,291,601976.283776,650135.165896,454
157,0,284,601290.4317229999,651600.434538,826
157,0,283,601290.4317229999,651600.434538,826
131,2,234,601514.911596,650068.348954,423
126,0,257,601079.886094,650268.3690439999,473
103,2,253,600225.931191,650539.987491,545
97,2,276,600417.844322,650529.417888,547
95,2,268,601425.552067,651021.580236,692
93,0,242,601082.441843,648979.780257,122
93,0,241,601082.441843,648979.780257,122
84,1,284,601290.4317229999,651600.434538,826
84,1,283,601290.4317229999,651600.434538,826
71,1,242,601082.441843,648979.780257,122
71,1,241,601082.441843,648979.780257,122
69,0,292,601976.283776,650135.165896,454
69,0,291,601976.283776,650135.165896,454
65,2,299,601046.446003,649609.718944,310
65,2,280,601027.1240899999,649330.715251,229
65,2,273,600722.831242,649476.799049,253
58,1,257,601079.886094,650268.3690439999,473
24,2,230,600448.807269,652805.61038,1168
23,2,297,600030.651665,651928.3534,921
23,2,296,600030.651665,651928.3534,921
23,2,259,600078.941324,651854.245087,895
23,2,246,599987.8326760001,651933.067514,921
23,2,245,599987.8326760001,651933.067514,921
