213,0,253,599821.0459029999,650050.220257,406
202,1,253,599821.0459029999,650050.220257,406
201,2,268,600410.273702,650778.9884489999,601
194,2,289,600384.426337,650135.919067,439
176,1,257,600685.346454,652009.457805,955
161,1,284,600063.0129869999,651855.490516,894
161,1,283,600063.0129869999,651855.490516,894
148,2,230,600284.643085,653002.162496,1221
137,2,297,600361.36907,653379.6494359999,1302
137,2,296,600361.36907,653379.6494359999,1302
131,2,234,601514.911596,650068.348954,423
118,2,242,601485.1670029999,649617.923509,315
118,2,241,601485.1670029999,649617.923509,315
115,0,292,600624.821241,650886.69713,630
115,0,291,600624.821241,650886.69713,630
110,2,273,600195.7449899999,649919.004013,383
104,1,292,600624.821241,650886.69713,630
104,1,291,600624.821241,650886.69713,630
99,2,270,600228.593521,649307.0673189999,221
98,0,276,600773.502104,650132.389794,442
72,2,299,599905.3288670001,649512.997688,272
71,2,280,600255.040228,649027.91859,140
26,0,257,600685.346454,652009.457805,955
23,0,284,600063.0129869999,651855.490516,894
23,0,283,600063.0129869999,651855.490516,894
23,2,259,600078.941324,651854.245087,895
23,2,246,599987.8326760001,651933.067514,921
23,2,245,599987.8326760001,651933.067514,921
9,1,276,600773.502104,650132.389794,442
